,"smt.arith.nl.patch_monomials=false","-file:{0} smt.arith.nl.patch_monomials=false",,,,,,
,"RV 11692","T_norm 11692","T_cpu 11692","T_wc 11692","# SAT 11692","# UNSAT 11692","# UNKNOWN 11692",
"QF_NIA_small\aproveSMT3334656614075774306.smt2",0,0.104851643945469,0.125,0.232,1,0,0,
"QF_NIA_small\aproveSMT334180970798087384.smt2",0,1.18363157894737,1.344,1.66,1,0,0,
"QF_NIA_small\aproveSMT3342367565143444747.smt2",0,0.0433521220159151,0.047,0.141,1,0,0,
"QF_NIA_small\aproveSMT3400215009548742987.smt2",0,1.5518872968349,1.734,2.14,0,1,0,
"QF_NIA_small\aproveSMT3417012265546351137.smt2",0,0.225327435661765,0.234,0.47,1,0,0,
"QF_NIA_small\aproveSMT342988194676879281.smt2",0,4.81195118801651,4.453,4.823,1,0,0,
"QF_NIA_small\aproveSMT3496695621216907819.smt2",0,8.97871835443038,10.172,10.743,0,1,0,
"QF_NIA_small\aproveSMT3571876635740058861.smt2",0,12.3379958246346,14.125,14.787,0,1,0,
"QF_NIA_small\aproveSMT3611058756933534688.smt2",0,0.0381863317757009,0.047,0.098,1,0,0,
"QF_NIA_small\aproveSMT3612851711724526218.smt2",0,0.911669624746452,0.859,1.115,1,0,0,
"QF_NIA_small\aproveSMT3778692042252886508.smt2",0,0.0431233509234828,0.047,0.156,1,0,0,
"QF_NIA_small\aproveSMT3807494294977005803.smt2",0,0.0390376194267516,0.047,0.158,1,0,0,
"QF_NIA_small\aproveSMT3839584170547805483.smt2",0,415.876906498674,449.672,467.987,0,1,0,
"QF_NIA_small\aproveSMT3935457195847984314.smt2",0,12.1596416735708,14.031,14.723,0,1,0,
"QF_NIA_small\aproveSMT3970517148307051183.smt2",0,0.049358248395621,0.063,0.138,1,0,0,
"QF_NIA_small\aproveSMT3981927164583947462.smt2",0,4.81195118801651,4.453,4.814,0,1,0,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0408934528773978,0.047,0.145,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.111752136752137,0.125,0.241,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.69822838736492,1.953,2.23,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0536520311858843,0.063,0.379,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.105613893376414,0.125,0.48,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.481114718614719,0.531,0.73,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.122476061615321,0.141,0.234,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,0.184154929577465,0.188,0.548,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,12.5031089193825,13.938,14.508,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,3.47171160130719,4.063,4.459,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.555807674632353,0.578,0.829,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.0406729572791373,0.047,0.153,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.450131632239773,0.531,0.974,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0715523531557825,0.094,0.462,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0413940481215703,0.047,0.385,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.388110158311345,0.422,0.722,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.104100318471338,0.125,0.415,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0497274340770792,0.047,0.244,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.123395620989053,0.156,0.235,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.0408934528773978,0.047,0.138,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.0419070512820513,0.047,0.147,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,18.7342852408308,20.266,21.139,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,6.50991561181434,7.375,7.809,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.605858340688438,0.656,0.979,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0563092161929371,0.063,0.137,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.367428184845962,0.422,0.727,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.0792424242424242,0.094,0.4,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.58677211033275,0.641,0.913,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.0978667664670659,0.109,0.4,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0471001440922191,0.047,0.136,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.169445098963242,0.172,0.248,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.0497526636225266,0.063,0.226,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.604329293344289,0.703,1.003,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0258093170153968,0.031,0.238,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.210254073756432,0.234,0.429,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.268161701208981,0.297,0.667,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,0.261610151642797,0.297,0.471,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.0269365471775855,0.031,0.284,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.290438206785137,0.344,0.53,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.2121120515921,1.438,1.808,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.0275379106992418,0.031,0.141,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.251657399486741,0.281,0.439,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,0.287995594713656,0.313,0.542,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,4.20846661335466,5.031,5.428,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0516186340307935,0.063,0.281,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.768953165098375,0.859,1.164,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.594078150242327,0.703,0.86,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.158101571946796,0.188,0.525,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.428636474016512,0.422,0.688,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.0797256097560976,0.094,0.211,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0287995594713656,0.031,0.156,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0929502369668246,0.094,0.441,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,13.907870559412,16.281,16.938,0,1,0,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,22.2258546560403,25.328,26.293,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,1.84236019374725,2,2.181,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,11.3222314737719,13,13.56,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,0.938661317567568,1.063,1.386,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,16.1258333333333,19.078,19.919,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",0,873.672262020397,859.891,894.574,0,1,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,4.77160837040032,5.641,5.916,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.132876016260163,0.156,0.291,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.87449644549763,1.891,2.26,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,8.05993150684931,8.438,8.855,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0660086833602585,0.078,0.163,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.611727013832384,0.719,1.006,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.0281788793103448,0.031,0.163,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,1.00709727112676,1.094,1.427,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.820426023778071,0.891,1.065,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,0.981964041875285,1.031,1.229,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.358765243902439,0.422,0.608,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,2.67568565400844,3.031,3.324,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,4.48624894425676,5.078,5.437,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.776592872570194,0.859,1.101,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.123764198569626,0.141,0.246,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.043294701986755,0.047,0.091,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.120371317512275,0.141,0.553,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,37.7476879774829,44.875,46.851,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.32230987055016,1.563,1.911,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.0279380341880342,0.031,0.237,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,14.3225327600328,16.719,17.403,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0634708737864077,0.078,0.163,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0264034733441034,0.031,0.185,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,5.0818511198946,5.531,5.908,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,25.2459057824505,29.844,31.084,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0398304224207961,0.047,0.174,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0560437205315045,0.063,0.127,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.75058697427521,4.391,4.744,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,4.50763065436978,4.906,5.259,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,812.427184466019,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,5.79307577054794,6.469,6.772,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.833357115677321,1.047,1.281,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.0534109477124183,0.063,0.267,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.0420327903986284,0.047,0.098,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.07344256600278,3.172,3.591,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0396052100161551,0.047,0.171,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",,930.19119608715,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0407067247820672,0.047,0.103,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.405795162671233,0.453,0.741,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.106128246753247,0.125,0.486,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.312214493355482,0.359,0.656,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,2.45048772468216,2.672,2.911,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,12.440345790378,13.844,14.414,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.0788600723763571,0.094,0.284,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0433138250883392,0.047,0.134,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.55258693808312,1.75,2.048,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.254638171381714,0.297,0.562,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,2.54890771943574,3.109,3.508,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.043895478961504,0.047,0.147,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,34.9269598155468,38.016,39.616,0,1,0,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,1.99778850020105,2.375,2.615,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,2.66180664830842,3.234,3.681,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.129941475265018,0.141,0.251,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,4.20187553740327,4.672,5.032,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.44128341194968,2.969,3.336,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.842746196111581,0.953,1.265,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.240545789043336,0.281,0.54,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,2.23515851636966,2.578,2.992,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,1.57730972930561,1.922,2.234,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.0831743002544529,0.094,0.204,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,8.25235004476276,8.813,9.192,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,0.129941475265018,0.141,0.237,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.026286690792119,0.031,0.275,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,0.499469439728353,0.563,0.724,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.142288286505738,0.172,0.5,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.0920034177724166,0.109,0.38,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.2529749368155,1.422,1.722,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.18382509586706,1.328,1.473,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.0732575078440162,0.078,0.191,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.049358248395621,0.063,0.108,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.114463481740871,0.109,0.205,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.0570960698689956,0.063,0.208,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.465885015408321,0.578,0.697,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,5.18705480807281,6.266,6.693,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,6.54874247635426,7.281,7.586,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,3.70697196458685,4.203,4.619,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,2.8258192601528,3.359,3.68,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,0.199542159481114,0.25,0.42,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,13.410644079556,13.859,14.456,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,19.465751540493,21.141,21.99,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.0572711344721858,0.063,0.128,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,0.196548334875116,0.203,0.285,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,3.80880434782609,4.188,4.585,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,0.933542011589404,1.078,1.434,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.998880400421493,0.906,1.192,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,81.6919789107289,95.359,99.257,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.17995272883541,1.313,1.467,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.36851286524204,1.5,1.848,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,13.8958520179372,14.813,15.401,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,1.33046808054841,1.484,1.638,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,0.210972166196047,0.25,2.282,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.10094949916528,2.406,2.468,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,9.58153205398566,10.859,11.317,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.492776381909548,0.516,0.694,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,153.322712600178,164.609,170.853,0,1,0,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,0.242976606908614,0.266,0.398,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",0,104.576734875445,112.375,116.785,0,1,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",0,2.9562338501292,3.281,3.426,0,1,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,2.51142018312102,3.016,3.241,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,1.21361179110567,1.422,1.646,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,961.397058823529,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,12.6412823624595,14.938,15.572,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,73.5402040816327,86.125,89.578,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,844.229217110573,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,937.275985663082,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,855.273916598528,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,948.75283446712,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",0,6.51266357112705,7.375,7.726,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,1225.54188635032,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.992409867172676,1,1.358,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,118.269823554422,132.969,138.307,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,7.29849316487159,8.422,8.964,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,8.34463502193857,10,10.409,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,40.7680913064594,40.125,41.718,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.34808206499383,3.891,4.245,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",0,159.367169595111,199.438,207.194,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,45.2730614973262,48.563,50.506,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,9.27238538681948,9.281,9.752,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,45.4753438013136,52.953,54.996,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,206.97343953893,227.453,236.416,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.7282211789254,2.5,2.631,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,941.070625281152,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,158.830093901454,187.984,195.574,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,49.1378860374076,54,56.134,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,17.1567324185249,19.125,19.857,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,839.823364110799,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,13.6479433650269,15.781,16.763,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,0.524164810690423,0.563,0.807,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,5.28529228855721,6.094,6.398,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,73.0871402093328,80.109,83.417,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.78248966942149,3.219,3.366,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,0.163573811509591,0.188,0.436,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,0.0960589840470193,0.109,0.283,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,797.560045749142,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,46.166881443299,55.656,57.848,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,44.097287735849,51.391,53.416,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.31314794816415,1.453,1.679,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,1.90201579384871,2.188,2.4,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,3.65132958444529,4.578,4.807,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,1.74959203655352,1.922,2.198,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,1.99430631007104,2.281,2.461,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,33.3007238988581,39.031,40.678,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,849.025974025974,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,52.3055496604414,58.906,61.34,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.55447361871578,2.453,2.661,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.33592805320435,6.328,6.559,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",,845.594179466451,1000,1000,0,0,0,
