,"enable_gcd=false","-file:{0} smt.arith.enable_gcd=false",,,,,,
,"RV 11678","T_norm 11678","T_cpu 11678","T_wc 11678","# SAT 11678","# UNSAT 11678","# UNKNOWN 11678",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32057_safety_0.smt2",,817.826426896012,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32058_safety_0.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32061_safety_0.smt2",0,5.14919261152416,5.297,5.588,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32062_safety_0.smt2",,875.680200920887,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32063_safety_0.smt2",,928.539724811363,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32064_safety_0.smt2",0,0.379596774193548,0.422,0.648,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32065_safety_0.smt2",0,1.01225806451613,1.125,1.356,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32066_safety_0.smt2",0,1.88200757575758,2.078,2.285,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32067_safety_0.smt2",0,0.536323402417962,0.594,0.817,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32068_safety_0.smt2",0,1.75617417677643,1.938,2.164,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32069_safety_0.smt2",0,1.74776292532037,1.891,2.136,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32074_safety_0.smt2",0,2.63540312093628,2.906,3.129,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32079_safety_0.smt2",0,6.5375,7.422,7.789,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32085_safety_0.smt2",0,6.57458006108202,7.203,7.574,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32086_safety_0.smt2",0,7.04743645924628,7.688,8.087,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32088_safety_0.smt2",0,32.1037946428571,36.094,37.65,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32089_safety_0.smt2",0,7.3888556184669,8.109,8.525,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32093_safety_0.smt2",0,6.42366293532338,7.406,7.787,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32094_safety_0.smt2",0,2.18566333049404,2.453,3.089,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32098_safety_0.smt2",0,6.6071961620469,7.406,7.785,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32099_safety_0.smt2",0,5.63833408987744,5.938,6.254,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32102_safety_0.smt2",0,6.90400912646676,7.594,8.006,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32103_safety_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32104_safety_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32107_safety_0.smt2",0,6.46880472854641,7.063,7.422,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32108_safety_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32109_safety_0.smt2",,843.208383716243,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32110_safety_0.smt2",0,0.929173737802291,1.047,1.257,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32111_safety_0.smt2",0,2.65453563714903,2.938,3.2,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32112_safety_0.smt2",0,0.433028955336866,0.547,0.809,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32113_safety_0.smt2",0,1.08769987035437,1.203,1.433,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32114_safety_0.smt2",0,2.22354311091854,2.453,2.674,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32115_safety_0.smt2",0,26.4957718327183,30.891,32.165,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32120_safety_0.smt2",0,8.0662776156732,9.25,9.667,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32124_safety_0.smt2",0,6.49366093880972,7.406,7.688,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32125_safety_0.smt2",0,7.29747357992074,7.922,8.315,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32129_safety_0.smt2",0,3.3859561752988,3.656,3.909,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32130_safety_0.smt2",0,7.01156100738168,7.719,7.998,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32133_safety_0.smt2",0,6.77446695095948,7.594,7.95,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32134_safety_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32135_safety_0.smt2",,844.570044408559,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32139_safety_0.smt2",0,1.08958333333333,1.094,1.268,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32140_safety_0.smt2",0,1.71893553859203,1.938,2.241,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32144_safety_0.smt2",0,2.17916666666667,2.438,2.687,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32145_safety_0.smt2",0,4.85497647299509,5.672,5.929,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32149_safety_0.smt2",0,7.11296358355675,7.609,7.985,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32150_safety_0.smt2",0,2.68330223880597,2.922,3.158,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32153_safety_0.smt2",0,3.32178693424424,3.719,3.964,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32154_safety_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32155_safety_0.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32156_safety_0.smt2",0,1.89755805148915,1.797,1.983,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32157_safety_0.smt2",0,6.87711038961039,7.594,7.937,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32158_safety_0.smt2",0,9.89763440860215,11,11.613,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32162_safety_0.smt2",0,2.00415587219344,2.219,2.46,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32166_safety_0.smt2",0,6.5148396880416,7.188,7.564,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32167_safety_0.smt2",0,6.19178045080191,6.828,7.182,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32169_safety_0.smt2",0,1.48776513477685,1.609,1.85,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32170_safety_0.smt2",0,7.15610215053763,7.953,8.332,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32171_safety_0.smt2",0,0.977270191878626,1.047,1.257,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32172_safety_0.smt2",0,0.475262520193861,0.563,0.755,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32173_safety_0.smt2",0,6.02973300970874,6.531,6.874,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32174_safety_0.smt2",0,6.31158207343413,6.984,7.327,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32175_safety_0.smt2",,960.514233241506,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32176_safety_0.smt2",,909.169926119079,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32180_safety_0.smt2",,1041.31408661025,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32185_safety_0.smt2",0,6.58225936367298,7.813,8.155,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32186_safety_0.smt2",0,6.91609102952309,8.734,9.165,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32190_safety_0.smt2",0,7.81092645759718,8.453,8.909,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32191_safety_0.smt2",0,8.73436831979478,9.766,10.413,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32194_safety_0.smt2",0,2.81837629982669,3.109,3.375,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32195_safety_0.smt2",,848.68154158215,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32196_safety_0.smt2",,850.406504065041,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32199_terminationG_0.smt2",0,0.790277198832847,0.906,1.139,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p322_safety_0.smt2",0,6.30499476987448,7.203,7.546,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32200_terminationG_0.smt2",0,24.3379755434783,27.828,28.948,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32201_terminationG_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32211_safety_0.smt2",0,0.493396226415095,0.563,0.748,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32212_safety_0.smt2",0,1.06209918768705,1.188,1.422,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32213_safety_0.smt2",0,4.7515664160401,5.438,5.76,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32219_safety_0.smt2",0,6.56393194070081,6.984,7.255,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32220_safety_0.smt2",0,1.48579545454545,1.563,1.794,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32223_safety_0.smt2",0,6.59337606837607,7.375,7.786,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32231_safety_0.smt2",0,7.6032884713052,7.156,7.466,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32232_safety_0.smt2",0,1.19098441615452,1.297,1.539,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32233_safety_0.smt2",0,6.45521375868056,7.109,7.475,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32238_safety_0.smt2",0,5.89962207970683,6.156,6.572,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32239_safety_0.smt2",,972.118959107807,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32240_safety_0.smt2",,858.432498974149,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32241_safety_0.smt2",0,1.60664963027403,1.766,1.994,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32242_safety_0.smt2",,836.8,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32243_safety_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32245_safety_0.smt2",0,0.982882974400651,1.156,1.473,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32246_safety_0.smt2",0,0.602349508599509,0.703,0.915,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32247_safety_0.smt2",0,0.272157099035933,0.297,0.539,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32248_safety_0.smt2",0,0.319920212765958,0.359,0.596,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32249_safety_0.smt2",0,0.4895781328008,0.469,0.691,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32253_safety_0.smt2",0,0.946217105263158,1.031,1.318,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32254_safety_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32258_safety_0.smt2",0,6.93717248908297,7.594,7.925,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32259_safety_0.smt2",0,6.53465884398088,7.188,7.501,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32263_safety_0.smt2",0,0.548358224222586,0.641,0.845,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32264_safety_0.smt2",0,3.50381614654003,3.703,4.033,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32268_safety_0.smt2",0,4.96609566549913,5.422,5.7,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32269_safety_0.smt2",0,4.43547197640118,5.031,5.318,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32275_safety_0.smt2",,897.468897468897,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32276_safety_0.smt2",0,3.265697945845,3.344,3.61,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32277_safety_0.smt2",0,4.79829423159707,5.328,5.603,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32278_safety_0.smt2",,890.591741166454,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32279_safety_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32282_safety_0.smt2",0,5.46413760102084,6.141,6.475,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32283_safety_0.smt2",,1056.0323069157,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32284_safety_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32285_safety_0.smt2",0,0.417172704816797,0.484,0.686,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32286_safety_0.smt2",0,8.05225324132162,9.203,9.652,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32287_safety_0.smt2",0,6.16514939309057,6.313,6.612,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32288_safety_0.smt2",0,1.15096830985915,1.25,1.448,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32289_safety_0.smt2",0,2.71330399826163,2.984,3.207,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32290_safety_0.smt2",0,29.1167288257939,28.922,30.114,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32295_safety_0.smt2",0,3.32532186576614,3.766,4.086,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32299_safety_0.smt2",0,8.08925132402506,8.031,8.387,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p323_safety_0.smt2",0,6.57474255039439,7.172,7.495,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32300_safety_0.smt2",0,321.379093259288,401.109,416.482,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32305_safety_0.smt2",0,1.5591300290336,1.797,2.031,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32308_safety_0.smt2",0,5.14140143737166,5.984,6.328,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32309_safety_0.smt2",,886.440677966102,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32310_safety_0.smt2",,910.753156290814,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32312_safety_0.smt2",0,1.22895959377701,1.359,1.557,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32313_safety_0.smt2",0,6.56537846481876,7.359,7.662,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32315_safety_0.smt2",0,5.18133103304057,5.922,6.229,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32316_safety_0.smt2",0,6.87559756627553,7.563,7.968,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32317_safety_0.smt2",0,7.75879120879121,8.438,8.763,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32318_safety_0.smt2",,894.399315946986,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32319_safety_0.smt2",,871.666666666667,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32320_safety_0.smt2",0,2.07606031543052,2.328,2.522,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32321_safety_0.smt2",0,14.2821846553966,15.75,16.369,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32322_safety_0.smt2",0,25.3060023434171,28.391,29.597,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32331_safety_0.smt2",0,0.415695209834676,0.469,0.682,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32332_safety_0.smt2",0,7.33883615352868,8.5,8.882,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32333_safety_0.smt2",0,0.827880962431405,0.938,1.234,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32334_safety_0.smt2",0,13.7111542443064,15.828,16.539,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32335_safety_0.smt2",0,42.2154376629018,46.453,48.342,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32339_safety_0.smt2",0,1.62659562959758,1.797,2.059,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32340_safety_0.smt2",0,7.77640809272062,9.141,9.524,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32345_safety_0.smt2",0,5.21969618415595,6.016,6.327,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32346_safety_0.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32347_safety_0.smt2",,894.399315946986,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32354_safety_0.smt2",0,0.713281577843055,0.813,1.061,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32355_safety_0.smt2",0,0.965099486521181,1.078,1.371,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32359_safety_0.smt2",0,0.401689708141321,0.5,0.726,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32360_safety_0.smt2",0,1.78295454545455,1.969,2.194,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32363_safety_0.smt2",0,7.37803571428571,7.406,7.723,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32364_safety_0.smt2",,918.349429323968,1000,1000,0,0,0,
