,"yices","{0}",,,,,,
,"RV 11624","T_norm 11624","T_cpu 11624","T_wc 11624","# SAT 11624","# UNSAT 11624","# UNKNOWN 11624",
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-44.smt2",0,2.58617055771725,2.859,2.903,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-45.smt2",0,3.01492905005912,3.656,4.775,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-46.smt2",0,4.226017141677,4.891,5.08,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-47.smt2",0,4.76501802162595,5.688,5.919,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-48.smt2",0,3.29430929626412,3.625,3.74,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-49.smt2",0,5.20588851634535,5.938,6.177,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-24-50.smt2",0,4.88233483791547,5.688,6.104,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-34.smt2",0,0.306521942985746,0.391,0.583,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-35.smt2",0,0.435470441298917,0.5,0.599,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-36.smt2",0,0.582013457556936,0.672,0.832,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-37.smt2",0,0.873219056099733,0.938,1.005,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-38.smt2",0,0.750159371015725,0.844,0.916,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-39.smt2",0,0.622103847745138,0.719,0.787,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-40.smt2",0,0.840794420261179,1.016,1.111,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-41.smt2",0,1.00285033167496,1.156,1.23,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-42.smt2",0,1.11656703672075,1.25,1.32,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-43.smt2",0,2.06676372712146,2.375,2.47,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-44.smt2",0,1.95791737468139,2.203,2.248,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-45.smt2",0,2.96389248704663,3.281,3.392,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-46.smt2",0,1.55050668391548,1.719,3.088,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-47.smt2",0,1.95896216097988,2.141,2.216,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-48.smt2",0,2.20842950062946,2.516,2.605,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-49.smt2",0,3.61267683465959,3.906,4.101,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-25-50.smt2",0,5.60506810897436,6.688,6.979,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-35.smt2",0,0.491079812206573,0.5,0.586,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-37.smt2",0,0.512343260188088,0.547,1.317,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-40.smt2",0,1.92696142175986,2.125,2.209,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-41.smt2",0,0.934750329960405,1.016,1.082,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-43.smt2",0,2.23161925601751,2.438,2.481,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-26-44.smt2",0,1.38304708826206,1.453,1.526,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-34.smt2",0,0.642002716255746,0.734,0.805,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-35.smt2",0,0.591317837610433,0.672,0.758,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-36.smt2",0,0.461199294532628,0.5,0.638,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-37.smt2",0,0.86630383341221,0.875,0.942,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-38.smt2",0,1.30030681337283,1.469,2.002,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-39.smt2",0,2.22065136244868,2.844,3.678,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-40.smt2",0,1.49293870192308,2.078,2.166,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-41.smt2",0,1.36503704535249,1.453,1.521,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-42.smt2",0,2.16720333614865,2.453,2.783,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-43.smt2",0,3.15716069941715,3.625,3.759,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-44.smt2",0,2.06374470338983,2.328,2.426,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-45.smt2",0,3.98762663571127,4.516,4.639,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-46.smt2",0,2.12567291128338,2.359,2.823,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-47.smt2",0,4.13904612159329,4.719,4.922,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-48.smt2",0,5.78981729975227,6.703,6.914,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-49.smt2",0,7.83440274025472,9.703,10.12,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-27-50.smt2",0,6.77347927807487,7.266,7.533,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-34.smt2",0,0.419243897393463,0.484,0.544,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-35.smt2",0,0.40140196479738,0.469,0.528,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-36.smt2",0,0.671567085953879,0.766,0.827,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-37.smt2",0,0.762708333333334,0.875,0.963,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-38.smt2",0,0.773918424451141,0.859,0.907,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-39.smt2",0,1.266640625,1.453,1.527,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-40.smt2",0,1.34217279726262,1.5,1.571,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-41.smt2",0,2.33791390728477,2.531,2.647,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-42.smt2",0,1.70115591397849,1.891,1.955,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-43.smt2",0,2.11282839866555,2.422,2.499,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-44.smt2",0,1.86079319267516,2.234,2.326,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-45.smt2",0,2.29903065825068,2.438,3.552,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-46.smt2",0,3.06268890328152,3.391,4.082,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-47.smt2",0,3.03759632819583,3.203,3.324,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-48.smt2",0,3.81252904275093,3.922,4.056,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-49.smt2",0,4.48748124531133,5.719,6.482,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-28-50.smt2",0,6.3546111901375,6.406,6.773,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-34.smt2",0,0.510952283011107,0.594,0.675,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-35.smt2",0,0.698575244879786,0.75,0.953,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-36.smt2",0,0.730900621118012,0.844,1.043,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-37.smt2",0,0.730295821266032,0.844,0.912,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-38.smt2",0,0.930753293667659,1.047,1.134,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-39.smt2",0,1.12481861525705,1.297,1.387,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-40.smt2",0,1.2159180846854,1.469,1.547,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-41.smt2",0,1.23733881031614,1.422,1.477,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-42.smt2",0,1.81442143467122,2.031,2.114,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-43.smt2",0,2.80495964316058,3.156,3.262,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-44.smt2",0,2.97750099443119,3.578,3.707,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-45.smt2",0,2.6332716810522,3.063,3.195,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-46.smt2",0,2.41298283261803,2.688,2.809,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-47.smt2",0,3.11718066491689,3.406,3.533,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-48.smt2",0,4.6233290211298,5.125,6.231,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-49.smt2",0,3.16861624003357,3.609,3.76,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-29-50.smt2",0,5.70880281690141,5.813,6.035,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-34.smt2",0,0.380597850425437,0.406,1.389,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-35.smt2",0,0.442810960591133,0.516,0.564,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-36.smt2",0,0.500683807439825,0.547,0.6,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-37.smt2",0,0.696904469044691,0.813,0.866,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-38.smt2",0,0.862846458424989,0.938,1.001,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-39.smt2",0,0.723960509820309,0.828,0.876,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-40.smt2",0,1.08561760691538,1.141,1.219,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-41.smt2",0,1.07507830853563,1.313,1.657,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-42.smt2",0,2.62856679636835,2.906,2.984,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-43.smt2",0,1.7739535128313,2.016,2.125,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-44.smt2",0,3.65914465904612,4.438,4.741,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-45.smt2",0,3.29440313919868,3.813,3.932,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-46.smt2",0,4.22285604056438,4.578,4.901,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-47.smt2",0,2.71212532580365,2.984,3.106,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-48.smt2",0,3.8277601304945,5.328,5.535,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-49.smt2",0,3.32598793185045,3.359,3.521,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-30-50.smt2",0,6.27433792372882,7.078,7.365,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-31-34.smt2",0,0.455012348450831,0.484,0.511,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-31-39.smt2",0,1.89124568221071,2.094,2.165,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-31-42.smt2",0,2.15315539345712,2.328,2.388,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-31-43.smt2",0,1.28936389250108,1.422,1.47,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-34.smt2",0,0.301206931089744,0.359,0.412,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-35.smt2",0,0.220861486486486,0.266,0.321,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-36.smt2",0,1.20363570541994,1.391,1.479,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-37.smt2",0,0.414782030290626,0.484,0.536,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-38.smt2",0,0.931970649895179,1.063,1.113,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-39.smt2",0,1.103203125,1.266,1.317,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-40.smt2",0,1.05534330606974,1.172,1.22,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-41.smt2",0,2.42030028794735,2.813,2.96,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-42.smt2",0,2.655859375,3.047,3.212,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-43.smt2",0,2.62169368600683,2.938,2.995,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-44.smt2",0,2.21232979575491,2.641,2.762,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-45.smt2",0,4.44040943715616,5.016,5.268,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-46.smt2",0,1.63026508801341,1.859,2.291,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-47.smt2",0,4.6967132505176,5.422,5.737,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-48.smt2",0,6.37117870332376,7.422,7.812,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-49.smt2",0,6.60009887593672,7.578,7.842,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-32-50.smt2",0,4.57111088125776,5.281,5.452,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-34.smt2",0,0.180593922651934,0.203,0.304,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-35.smt2",0,0.433665008291874,0.5,0.554,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-36.smt2",0,0.579516673701984,0.656,0.751,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-37.smt2",0,0.441722972972973,0.5,0.603,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-38.smt2",0,0.639065099833611,0.734,0.765,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-39.smt2",0,1.30918927648579,1.453,1.62,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-40.smt2",0,0.916716746794872,1.094,1.18,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-41.smt2",0,1.7419670846395,1.859,2.837,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-42.smt2",0,0.899040435139573,1.047,1.146,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-43.smt2",0,2.71230752780154,3.031,3.146,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-44.smt2",0,2.66699979499795,3.109,3.245,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-45.smt2",0,1.23674659040915,1.344,1.407,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-46.smt2",0,2.71799781181619,2.969,3.056,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-47.smt2",0,3.82469703301295,4.375,5.089,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-48.smt2",0,8.94757174392936,9.688,10.095,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-49.smt2",0,3.57102150537634,3.969,4.146,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-33-50.smt2",0,9.46656729131176,10.625,10.918,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-34.smt2",0,0.169163017515924,0.203,0.222,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-35.smt2",0,0.286254170141785,0.328,0.39,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-36.smt2",0,0.592778497409327,0.656,1.555,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-37.smt2",0,0.379733968401487,0.391,0.477,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-38.smt2",0,0.574757664562669,0.609,1.568,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-39.smt2",0,0.758445177434031,0.797,0.862,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-40.smt2",0,1.28912624660018,1.359,1.439,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-41.smt2",0,0.821957790749888,0.875,0.931,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-42.smt2",0,2.00102650242628,2.563,2.984,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-43.smt2",0,3.19501879699248,3.859,4.052,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-44.smt2",0,2.972859735269,3.328,3.459,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-45.smt2",0,3.28955350039777,3.953,4.076,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-46.smt2",0,3.13822217502124,3.531,3.663,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-47.smt2",0,3.58716091245376,4.172,4.315,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-48.smt2",0,1.38886802575107,1.547,1.62,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-49.smt2",0,4.35227046899841,5.234,5.451,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-34-50.smt2",0,7.22896634615385,8.625,8.97,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-34.smt2",0,0.12869094488189,0.141,0.198,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-36.smt2",0,0.370357742341586,0.422,0.487,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-38.smt2",0,1.00049790356394,1.141,1.204,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-41.smt2",0,2.24325980392157,2.406,2.479,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-43.smt2",0,2.11888418662263,2.453,2.52,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-44.smt2",0,1.184921875,1.359,1.428,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-45.smt2",0,1.78170859538784,2.031,2.121,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-46.smt2",0,1.88658923454769,2.203,2.285,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-35-47.smt2",0,1.54878428927681,1.781,1.862,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-34.smt2",0,0.127985512920908,0.156,0.735,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-35.smt2",0,0.165018931426167,0.188,0.243,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-36.smt2",0,0.423962386511025,0.469,0.521,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-37.smt2",0,0.587849029815428,0.594,0.651,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-38.smt2",0,0.894575369244136,0.984,1.054,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-39.smt2",0,0.60757434944238,0.703,0.77,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-40.smt2",0,2.02295747996438,2.172,2.88,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-41.smt2",0,1.59391410352588,2.031,2.172,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-42.smt2",0,1.11126658374793,1.281,1.329,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-43.smt2",0,1.9031821079473,2.141,2.219,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-44.smt2",0,3.0506492820946,3.453,3.663,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-45.smt2",0,2.77340122414521,3.141,3.246,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-46.smt2",0,3.03215994176373,3.484,3.604,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-47.smt2",0,3.12920439844761,3.469,4.39,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-48.smt2",0,4.79868307426598,5.313,5.483,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-49.smt2",0,8.49701591511936,9.188,9.582,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-36-50.smt2",0,5.0841615206484,6.297,6.54,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-35.smt2",0,0.153462441314554,0.156,0.216,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-37.smt2",0,0.694085536858975,0.828,0.904,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-39.smt2",0,0.807623537061118,0.891,0.938,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-42.smt2",0,2.20441146048821,2.547,2.668,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-44.smt2",0,2.7340098400984,3.188,3.325,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-45.smt2",0,1.47603653530378,1.719,1.806,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-46.smt2",0,2.0262591476539,2.25,2.345,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-47.smt2",0,2.74026946107784,3.063,3.203,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-37-48.smt2",0,1.5387428508579,1.672,1.775,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-35.smt2",0,0.128747264770241,0.141,0.196,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-36.smt2",0,0.177057291666667,0.203,0.256,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-37.smt2",0,0.442426353503185,0.531,0.603,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-38.smt2",0,0.708819849874896,0.813,0.868,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-39.smt2",0,0.564550949913644,0.625,1.311,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-40.smt2",0,1.41261036245353,1.453,1.53,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-41.smt2",0,0.898979936880072,0.953,2.027,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-42.smt2",0,1.33357887579329,1.406,1.467,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-43.smt2",0,0.900889551624846,1.047,1.146,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-44.smt2",0,3.06352365787079,3.219,3.319,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-45.smt2",0,2.45435153583618,2.75,2.85,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-46.smt2",0,1.70998162559447,1.891,1.96,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-47.smt2",0,6.24889140717382,7.578,9.372,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-48.smt2",0,7.02705616323096,7.984,8.319,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-49.smt2",0,7.64193515076415,8.844,9.264,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-38-50.smt2",0,6.16862256993836,6.219,6.788,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-36.smt2",0,0.17017921505807,0.203,0.258,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-37.smt2",0,0.236200321156162,0.281,0.349,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-38.smt2",0,0.547988264878458,0.625,0.782,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-39.smt2",0,0.951223544973545,1.031,1.279,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-40.smt2",0,2.36686583057265,2.391,2.471,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-41.smt2",0,2.04296875,2.844,2.963,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-42.smt2",0,3.38909754549302,3.828,4.776,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-43.smt2",0,2.53926246070947,2.703,2.834,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-44.smt2",0,4.07409420289855,4.703,4.994,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-45.smt2",0,5.03092676872155,5.813,6.073,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-46.smt2",0,3.9474311440678,4.453,4.594,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-47.smt2",0,2.03773484201537,2.281,2.35,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-48.smt2",0,8.01218670348343,9.016,9.66,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-49.smt2",0,8.61378755364807,9.594,9.972,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-39-50.smt2",0,7.33538385826772,8.016,8.302,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-37.smt2",0,0.18302071668533,0.234,0.505,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-38.smt2",0,0.405811974369243,0.484,0.545,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-39.smt2",0,0.415803241690603,0.484,0.626,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-40.smt2",0,0.857332431307244,0.984,1.043,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-41.smt2",0,1.15302273693158,1.297,1.356,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-42.smt2",0,1.81094182825485,2.188,2.256,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-43.smt2",0,2.39870957711443,2.766,2.848,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-44.smt2",0,3.86164976133652,4.641,4.841,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-40-45.smt2",0,5.25310830250719,6.109,6.3,1,0,0,
