,"smt.arith.gomory_polarity=false","-file:{0} smt.arith.gomory_polarity=false",,,,,,
,"RV 11707","T_norm 11707","T_cpu 11707","T_wc 11707","# SAT 11707","# UNSAT 11707","# UNKNOWN 11707",
"QF_LIA/rings/ring_2exp4_9vars_3ite_unsat.smt2",,838.141025641026,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_9vars_4ite_unsat.smt2",,852.13849287169,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_9vars_5ite_unsat.smt2",,984.934086629002,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_9vars_6ite_unsat.smt2",,936.436884512086,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_9vars_7ite_unsat.smt2",,847.993514389947,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_9vars_8ite_unsat.smt2",,810.538550949244,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_3vars_0ite_unsat.smt2",0,0.0466076520912547,0.047,0.151,0,1,0,
"QF_LIA/rings/ring_2exp6_3vars_1ite_unsat.smt2",0,0.0578795927401505,0.063,0.221,0,1,0,
"QF_LIA/rings/ring_2exp6_3vars_2ite_unsat.smt2",0,0.0394776570048309,0.047,0.214,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_0ite_unsat.smt2",0,0.013479381443299,0.016,0.16,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_1ite_unsat.smt2",0,1.25783177109028,1.219,1.387,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_2ite_unsat.smt2",0,0.916230754046585,1.109,1.338,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_3ite_unsat.smt2",0,0.898170045045045,0.953,1.106,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_0ite_unsat.smt2",0,0.0146778176919623,0.016,0.14,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_1ite_unsat.smt2",0,200.800434063663,232.188,241.544,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_2ite_unsat.smt2",0,202.179739067657,234.266,243.679,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2",0,493.424380608662,604.516,628.992,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_4ite_unsat.smt2",0,150.200040266912,156.016,162.414,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_0ite_unsat.smt2",0,0.0524468511833132,0.063,0.207,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_1ite_unsat.smt2",,853.877551020408,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_6vars_2ite_unsat.smt2",,920.369555653322,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_6vars_3ite_unsat.smt2",,1104.54065469905,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_6vars_4ite_unsat.smt2",,932.67944716897,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_6vars_5ite_unsat.smt2",,1081.69596690796,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_0ite_unsat.smt2",0,0.0432183781401498,0.047,0.164,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_1ite_unsat.smt2",,971.216341689879,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2",,859.4905505341,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_3ite_unsat.smt2",,999.044890162369,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_4ite_unsat.smt2",,909.960852544585,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_5ite_unsat.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_7vars_6ite_unsat.smt2",,960.514233241506,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_0ite_unsat.smt2",0,0.0397658150851582,0.047,0.199,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_1ite_unsat.smt2",,940.647482014389,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_2ite_unsat.smt2",,851.791530944625,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_3ite_unsat.smt2",,812.742812742813,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_4ite_unsat.smt2",,817.506838608832,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_5ite_unsat.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_6ite_unsat.smt2",,915.135608048994,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_8vars_7ite_unsat.smt2",,992.409867172676,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_0ite_unsat.smt2",0,0.0289654408506867,0.031,0.208,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_1ite_unsat.smt2",,926.483613817538,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2",,933.928571428571,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_3ite_unsat.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_4ite_unsat.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_5ite_unsat.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_6ite_unsat.smt2",,849.715678310317,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp6_9vars_8ite_unsat.smt2",0,311.969914750198,376.094,391.348,0,1,0,
"QF_LIA/rings/ring_2exp8_3vars_0ite_unsat.smt2",0,0.0298379735280694,0.031,0.196,0,1,0,
"QF_LIA/rings/ring_2exp8_3vars_1ite_unsat.smt2",0,0.0647533676703645,0.078,0.211,0,1,0,
"QF_LIA/rings/ring_2exp8_3vars_2ite_unsat.smt2",0,0.10079845814978,0.109,0.237,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_0ite_unsat.smt2",0,0.0285106846925425,0.031,0.196,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_1ite_unsat.smt2",0,0.993498501712328,1.109,1.285,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_2ite_unsat.smt2",0,0.866598837209302,0.891,1.096,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_3ite_unsat.smt2",0,0.811775662251655,0.938,1.127,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_0ite_unsat.smt2",0,0.0297024079963653,0.031,0.173,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_1ite_unsat.smt2",0,215.343570004431,232.328,241.881,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_2ite_unsat.smt2",0,163.357120901639,190.531,198.133,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_3ite_unsat.smt2",0,195.351408945046,232.797,242.215,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_4ite_unsat.smt2",0,104.822751584786,126.469,131.571,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_0ite_unsat.smt2",0,0.0406392457521757,0.047,0.223,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_1ite_unsat.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_6vars_2ite_unsat.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_6vars_3ite_unsat.smt2",,921.5859030837,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_6vars_4ite_unsat.smt2",,985.862393967955,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2",,873.121869782972,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_0ite_unsat.smt2",0,0.0279858732876712,0.031,0.2,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2",,803.996925441968,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_2ite_unsat.smt2",,909.169926119079,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_3ite_unsat.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_4ite_unsat.smt2",,980.778246601031,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_5ite_unsat.smt2",,857.728577285773,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_7vars_6ite_unsat.smt2",,995.716325559257,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_0ite_unsat.smt2",0,0.0261290967226219,0.031,0.217,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_1ite_unsat.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_2ite_unsat.smt2",,894.017094017094,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_3ite_unsat.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_4ite_unsat.smt2",,825.898144492696,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_5ite_unsat.smt2",,950.477055883689,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_6ite_unsat.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_8vars_7ite_unsat.smt2",,973.023255813953,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_0ite_unsat.smt2",0,0.045378297084683,0.047,0.207,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_1ite_unsat.smt2",,1101.63243812533,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_2ite_unsat.smt2",,942.342342342342,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_3ite_unsat.smt2",,954.81515289822,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_4ite_unsat.smt2",,986.792452830189,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2",,957.875457875458,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_6ite_unsat.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_7ite_unsat.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_8ite_unsat.smt2",,995.242626070409,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_0ite_unsat.smt2",0,0.0149189867640347,0.016,0.147,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_1ite_unsat.smt2",0,0.0542981727574751,0.063,0.262,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_2ite_unsat.smt2",0,0.0677320762536262,0.078,0.241,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_0ite_unsat.smt2",0,0.0288249559082892,0.031,0.174,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_1ite_unsat.smt2",0,0.0559717465753424,0.063,0.201,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_2ite_unsat.smt2",0,0.0772754137115839,0.094,0.264,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_3ite_unsat.smt2",0,0.206534330244313,0.234,0.285,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_0ite_unsat.smt2",0,0.0289141972578505,0.031,0.151,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_1ite_unsat.smt2",0,0.0547758692919983,0.063,0.223,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_2ite_unsat.smt2",0,0.0568973020017406,0.063,0.184,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_3ite_unsat.smt2",0,2.01133353708231,2.359,2.579,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_4ite_unsat.smt2",0,12.6334694989107,13.859,14.51,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_0ite_unsat.smt2",0,0.0421774193548387,0.047,0.155,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_1ite_unsat.smt2",0,0.0427660270388138,0.047,0.206,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_2ite_unsat.smt2",0,0.128973038141166,0.141,0.27,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_3ite_unsat.smt2",0,0.186557276803914,0.219,0.469,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_4ite_unsat.smt2",0,0.295878232758621,0.328,0.55,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_6vars_5ite_unsat.smt2",,936.017897091723,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_0ite_unsat.smt2",0,0.0265105433901054,0.031,0.216,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_1ite_unsat.smt2",0,0.069815249893208,0.078,0.362,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_2ite_unsat.smt2",,1032.06709422792,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_3ite_unsat.smt2",0,0.434037316849817,0.453,0.62,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_4ite_unsat.smt2",0,0.916208495040966,1.016,1.233,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_5ite_unsat.smt2",,928.952042628774,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_7vars_6ite_unsat.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_0ite_unsat.smt2",0,0.0756304951411384,0.078,0.223,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_1ite_unsat.smt2",0,0.0858690893169878,0.094,0.235,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_2ite_unsat.smt2",0,0.316279632317369,0.313,0.462,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_3ite_unsat.smt2",0,0.631244752308984,0.719,0.892,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_4ite_unsat.smt2",0,0.872054246331703,0.938,1.132,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_5ite_unsat.smt2",0,1.25161398040962,1.344,1.529,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_6ite_unsat.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_8vars_7ite_unsat.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_0ite_unsat.smt2",0,0.057828394515701,0.063,0.17,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_1ite_unsat.smt2",0,0.123816287878788,0.141,0.276,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_2ite_unsat.smt2",0,0.0942455550216244,0.094,0.209,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_3ite_unsat.smt2",0,0.239005376344086,0.266,0.42,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_4ite_unsat.smt2",0,1.27546506352087,1.344,1.629,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_5ite_unsat.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_6ite_unsat.smt2",0,27.679775,33.078,34.443,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_7ite_unsat.smt2",,879.73086627418,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_9vars_8ite_unsat.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_3vars_0ite_unsat.smt2",0,0.0285979877515311,0.031,0.137,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_3vars_1ite_unsat.smt2",0,0.0261395441823271,0.031,0.193,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_3vars_2ite_unsat.smt2",0,0.0576499118165785,0.063,0.179,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_4vars_0ite_unsat.smt2",0,0.0413068660488627,0.047,0.151,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_4vars_1ite_unsat.smt2",0,0.141368332532437,0.141,0.296,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_4vars_2ite_unsat.smt2",0,0.129712301587302,0.141,0.324,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_4vars_3ite_unsat.smt2",0,0.167430063041765,0.203,0.44,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_5vars_0ite_unsat.smt2",0,0.013380065493246,0.016,0.126,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_5vars_1ite_unsat.smt2",0,0.0413068660488627,0.047,0.238,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_5vars_2ite_unsat.smt2",0,3.75962999131944,4.141,4.357,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_5vars_3ite_unsat.smt2",0,0.104516386890488,0.125,0.256,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_5vars_4ite_unsat.smt2",0,17.7353116854909,19.516,20.432,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_0ite_unsat.smt2",0,0.0433712958867758,0.047,0.166,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_1ite_unsat.smt2",0,0.0559238665526091,0.063,0.187,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_2ite_unsat.smt2",0,0.0923003227107705,0.109,0.278,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_3ite_unsat.smt2",0,0.155117558239862,0.172,0.351,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_4ite_unsat.smt2",0,839.834470989761,823.375,856.148,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_6vars_5ite_unsat.smt2",,865.535788167149,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_0ite_unsat.smt2",0,0.0430854569420035,0.047,0.142,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_1ite_unsat.smt2",0,0.0903801843317972,0.094,0.195,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_2ite_unsat.smt2",0,0.0963826874473463,0.109,0.228,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_3ite_unsat.smt2",0,0.408241817398794,0.453,0.605,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_4ite_unsat.smt2",0,27.5094146541138,32.125,33.435,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_5ite_unsat.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_7vars_6ite_unsat.smt2",,838.476953907816,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_0ite_unsat.smt2",0,0.0639426838810641,0.078,0.197,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_1ite_unsat.smt2",0,0.0966677228559358,0.109,0.227,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_2ite_unsat.smt2",0,0.411788662033015,0.453,0.66,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_3ite_unsat.smt2",,822.974036191975,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_4ite_unsat.smt2",0,2.58410949568378,2.719,2.91,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_5ite_unsat.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_6ite_unsat.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_8vars_7ite_unsat.smt2",,818.466353677621,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_0ite_unsat.smt2",0,0.0518026941362916,0.063,0.22,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_1ite_unsat.smt2",0,0.0822327044025157,0.094,0.202,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_2ite_unsat.smt2",0,0.147180720425706,0.172,0.465,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_3ite_unsat.smt2",0,2.46005717255717,2.828,3.006,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_4ite_unsat.smt2",0,0.626554853181076,0.734,0.941,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_5ite_unsat.smt2",0,42.2025032439446,46.641,48.539,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_6ite_unsat.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_7ite_unsat.smt2",,733.777621887057,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp12_9vars_8ite_unsat.smt2",,823.622047244094,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_3vars_0ite_unsat.smt2",0,0.0143744503078276,0.016,0.141,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_3vars_1ite_unsat.smt2",0,0.0479288856304985,0.047,0.188,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_3vars_2ite_unsat.smt2",0,0.0588433843384338,0.063,0.164,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2",0,0.0279738981600342,0.031,0.129,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_4vars_1ite_unsat.smt2",0,0.0998745089480576,0.109,1.642,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_4vars_2ite_unsat.smt2",0,0.173798568507157,0.203,0.378,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_4vars_3ite_unsat.smt2",0,0.222700605601817,0.281,0.544,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_5vars_0ite_unsat.smt2",0,0.0440928507194245,0.047,0.182,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_5vars_1ite_unsat.smt2",0,0.0969955489614243,0.109,0.22,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_5vars_2ite_unsat.smt2",0,2.49883780991736,2.891,3.085,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_5vars_3ite_unsat.smt2",0,10.3657657657658,11,11.508,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_5vars_4ite_unsat.smt2",0,16.5911326942482,15.719,16.432,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_0ite_unsat.smt2",0,0.0275495153813738,0.031,0.137,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_1ite_unsat.smt2",0,0.0690483734685255,0.078,0.232,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_2ite_unsat.smt2",0,0.0936604584527221,0.109,0.389,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2",,817.826426896012,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_4ite_unsat.smt2",,871.666666666667,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_6vars_5ite_unsat.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_0ite_unsat.smt2",0,0.0278784648187633,0.031,0.22,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_1ite_unsat.smt2",0,0.117580935251799,0.125,0.261,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_2ite_unsat.smt2",0,0.153724882428388,0.172,0.213,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2",0,0.651201818969251,0.719,0.943,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_4ite_unsat.smt2",0,1.21268971332209,1.375,1.577,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_5ite_unsat.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_7vars_6ite_unsat.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_0ite_unsat.smt2",0,0.0284115601912212,0.031,0.213,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_1ite_unsat.smt2",0,0.0900482093663912,0.109,0.266,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_2ite_unsat.smt2",0,0.0920404263877715,0.109,0.274,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_3ite_unsat.smt2",0,0.127188715953307,0.109,0.224,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_4ite_unsat.smt2",0,1.87244271685761,2.188,2.401,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_5ite_unsat.smt2",0,2.54883865615927,2.938,3.152,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_6ite_unsat.smt2",,820.392156862745,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_8vars_7ite_unsat.smt2",,845.594179466451,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2",0,0.0640303623898139,0.063,0.132,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2",0,0.129884105960265,0.141,0.278,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_2ite_unsat.smt2",0,0.357892335766423,0.422,0.58,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_3ite_unsat.smt2",0,0.359519357677079,0.391,0.56,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_4ite_unsat.smt2",0,4.47875662376987,5.656,5.923,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_5ite_unsat.smt2",,886.816447647308,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_6ite_unsat.smt2",,793.325748957148,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_7ite_unsat.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp14_9vars_8ite_unsat.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_3vars_0ite_unsat.smt2",0,0.0528282828282828,0.063,0.154,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_3vars_1ite_unsat.smt2",0,0.0523279082177161,0.047,0.2,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_3vars_2ite_unsat.smt2",0,0.0419967880085653,0.047,0.284,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_4vars_0ite_unsat.smt2",0,0.0272055763628797,0.031,0.242,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_4vars_1ite_unsat.smt2",0,0.126206563706564,0.141,0.259,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_4vars_2ite_unsat.smt2",0,0.20070098239869,0.234,0.537,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_4vars_3ite_unsat.smt2",0,0.209535256410256,0.219,0.435,0,1,0,
