,"z3","{0}",,,,,,
,"RV 11745","T_norm 11745","T_cpu 11745","T_wc 11745","# SAT 11745","# UNSAT 11745","# UNKNOWN 11745",
"QF_LIA/convert/convert-jpg2gif-query-1618.smt2",0,0.335181676326349,0.359,0.59,1,0,0,
"QF_LIA/convert/convert-jpg2gif-query-1619.smt2",0,0.35419891640867,0.328,0.551,1,0,0,
"QF_LIA/convert/convert-jpg2gif-query-2120.smt2",0,0.0584488153777381,0.063,0.168,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2121.smt2",0,0.0859067017082786,0.094,0.185,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2122.smt2",0,0.0411508602601763,0.047,0.2,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2124.smt2",0,0.0615294117647059,0.063,0.149,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2126.smt2",0,0.0723815323294952,0.078,0.169,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2127.smt2",0,0.103254738267148,0.109,0.2,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2130.smt2",0,0.069223845828039,0.078,0.188,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2132.smt2",0,0.0412373843566022,0.047,0.172,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2133.smt2",0,0.0876732230666071,0.094,0.212,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2134.smt2",0,0.0277836804079898,0.031,0.18,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2136.smt2",0,0.0438562164579607,0.047,0.238,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2138.smt2",0,0.0622619047619047,0.063,0.193,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2139.smt2",0,0.054867813680235,0.063,0.251,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2140.smt2",0,0.0430854569420035,0.047,0.095,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-2141.smt2",0,0.0429533508541393,0.047,0.165,0,1,0,
"QF_LIA/convert/convert-jpg2gif-query-901.smt2",0,0.0351100966702472,0.031,0.146,1,0,0,
"QF_LIA/convert/convert-tiff2jpg-query-1831.smt2",0,0.0153823529411765,0.016,0.148,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_01_001.smt2",0,0.0415167231160034,0.047,0.179,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_001.smt2",0,0.0582146037399822,0.063,0.152,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_003.smt2",0,0.0556382978723404,0.063,0.175,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_005.smt2",0,0.03285175879397,0.031,0.147,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_008.smt2",0,0.0689900802026171,0.078,0.195,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_009.smt2",0,0.0277836804079898,0.031,0.143,0,1,0,
"QF_LIA/cut_lemmas/10-vars/cut_lemma_02_010.smt2",0,0.0283008658008658,0.031,0.145,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_001.smt2",0,0.300889121338912,0.344,0.523,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_002.smt2",0,0.45447860962567,0.406,0.539,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_003.smt2",0,0.0434289193976971,0.047,0.144,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_004.smt2",0,0.863343153189761,1.016,1.304,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_005.smt2",0,5.0110554245283,5.078,5.467,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_006.smt2",0,1.95298190143916,2.141,2.31,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_007.smt2",0,0.268509511456982,0.297,0.485,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_008.smt2",0,0.145731163620152,0.156,0.363,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_009.smt2",0,0.317220464135021,0.359,0.548,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_010.smt2",0,2.95165763673892,2.734,3.142,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_011.smt2",0,0.112279948475741,0.125,0.399,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_012.smt2",0,0.0283868866695614,0.031,0.145,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_013.smt2",0,0.137406585707613,0.141,0.263,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_01_014.smt2",0,2.67535395655547,3.297,3.529,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_001.smt2",0,0.0140894396551724,0.016,0.164,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_002.smt2",0,0.028251944684529,0.031,0.146,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_003.smt2",0,0.497202303346371,0.547,0.703,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_004.smt2",0,0.0447569602921041,0.047,0.241,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_005.smt2",0,0.0390687250996016,0.047,0.163,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_006.smt2",0,0.203280472636816,0.234,0.371,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_008.smt2",0,0.0848658589355258,0.094,0.216,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_02_009.smt2",0,0.0278665814151748,0.031,0.165,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_001.smt2",0,0.0413242730720607,0.047,0.19,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_002.smt2",0,0.0674664602683181,0.063,0.221,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_003.smt2",0,0.0737533844765343,0.078,0.19,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_004.smt2",0,0.0138447691656078,0.016,0.192,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_005.smt2",0,0.440730337078652,0.469,0.666,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_006.smt2",0,0.461470588235294,0.469,0.653,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2",0,0.210524903392014,0.234,0.463,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2",0,0.0154186320754717,0.016,0.149,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2",0,0.655745747928478,0.719,0.856,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2",0,0.427191302388463,0.453,0.764,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2",0,1.05207867679929,1.125,1.322,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2",0,0.0292374776386404,0.031,0.202,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2",0,0.247424306139613,0.281,0.499,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2",0,242.050476246472,245.984,255.957,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2",0,3.6416555258467,3.906,4.143,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2",0,4.63818421052632,5.266,5.57,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2",0,6.43894472361812,6.125,6.403,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2",0,5.77604627989371,6.234,6.566,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_006.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2",0,0.459174714661984,0.5,0.664,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2",0,0.0385769079464988,0.047,0.236,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2",0,0.553544290056448,0.609,0.773,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_010.smt2",0,2.93804277029961,3.234,3.424,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2",0,5.42580063148399,5.75,6.136,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2",0,0.27894685802948,0.344,0.522,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2",0,28.0303707012059,30,31.302,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2",0,1.5114790406223,1.672,1.845,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2",0,0.029224407688869,0.031,0.154,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2",0,1.82819070647603,2.078,2.285,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_001.smt2",0,208.214697003578,222.547,231.575,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2",0,3.55071884984026,3.719,4.116,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2",0,36.6928503986572,41.797,43.587,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2",0,30.4607532751092,33.344,34.726,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2",0,15.2962576821773,16.656,17.369,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2",0,3.24270418326693,3.891,4.124,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2",0,160.287052517703,194.766,202.793,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2",0,24.597237299175,27.078,28.183,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2",0,24.8273217247098,28.625,29.928,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2",0,865.265845848057,936.406,974.432,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2",0,29.4874273580689,31.531,32.869,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2",0,1.78627904475043,1.984,2.189,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_014.smt2",0,32.1788615560641,33.609,35.044,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2",0,50.8876982426061,56.75,59.08,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2",0,25.7246546345811,27.594,28.679,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2",0,20.9367270788912,23.469,24.463,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2",0,58.0308722384327,66.547,69.366,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2",0,24.4094967532468,26.953,28.124,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2",0,23.7827368421053,27,28.089,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2",0,32.5028248587571,35.75,37.269,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2",0,0.0282886196451753,0.031,0.155,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2",0,36.6906263475636,40.672,42.423,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2",0,0.041551906779661,0.047,0.149,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_009.smt2",0,25.3246865542585,28,29.143,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2",0,22.2016340186191,27.359,28.456,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2",0,13.0233655111891,14.188,14.784,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2",0,28.4779602420052,31.5,32.874,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_013.smt2",0,29.237305508831,33.234,34.656,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2",0,28.9095477386936,27.5,28.633,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2",0,40.1715547317924,44.031,45.906,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2",0,28.3590843666962,30.609,31.945,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2",0,30.7265448804691,32.563,33.997,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2",0,23.0411487570168,27.469,28.6,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2",0,35.9646891135973,39.953,41.605,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2",0,24.7501379690949,26.797,27.877,0,1,0,
"QF_LIA/dillig/10-15.smt2",0,0.0158063346228241,0.016,0.195,1,0,0,
"QF_LIA/dillig/10-21.smt2",0,0.0484259259259261,0.047,0.15,1,0,0,
"QF_LIA/dillig/10-28.smt2",0,0.0138918402039949,0.016,0.186,1,0,0,
"QF_LIA/dillig/10-29.smt2",0,0.0303646075243846,0.031,0.156,1,0,0,
"QF_LIA/dillig/10-3.smt2",0,0.0413940481215703,0.047,0.155,1,0,0,
"QF_LIA/dillig/10-30.smt2",0,0.0132822023567655,0.016,0.242,1,0,0,
"QF_LIA/dillig/10-31.smt2",0,0.0297294224647567,0.031,0.177,1,0,0,
"QF_LIA/dillig/10-34.smt2",0,0.057396839332748,0.063,0.185,1,0,0,
"QF_LIA/dillig/10-35.smt2",0,0.0139451791808874,0.016,0.249,1,0,0,
"QF_LIA/dillig/10-36.smt2",0,0.0442320703653586,0.047,0.155,1,0,0,
"QF_LIA/dillig/10-37.smt2",0,0.0397014170040486,0.047,0.206,1,0,0,
"QF_LIA/dillig/10-4.smt2",0,0.0277836804079898,0.031,0.166,1,0,0,
"QF_LIA/dillig/10-40.smt2",0,0.0322839506172841,0.031,0.136,1,0,0,
"QF_LIA/dillig/10-41.smt2",0,0.0151823037621923,0.016,0.166,1,0,0,
"QF_LIA/dillig/10-45.smt2",0,0.0351100966702472,0.031,0.15,1,0,0,
"QF_LIA/dillig/10-9.smt2",0,0.0269143680526966,0.031,0.219,1,0,0,
"QF_LIA/dillig/15-1.smt2",0,0.0887042062415197,0.094,0.191,1,0,0,
"QF_LIA/dillig/15-10.smt2",0,0.0125866384289565,0.016,0.167,1,0,0,
"QF_LIA/dillig/15-11.smt2",0,0.0413940481215703,0.047,0.16,1,0,0,
"QF_LIA/dillig/15-12.smt2",0,0.0421230670103093,0.047,0.183,1,0,0,
"QF_LIA/dillig/15-13.smt2",0,0.047975782778865,0.047,0.142,1,0,0,
"QF_LIA/dillig/15-14.smt2",0,0.0132822023567655,0.016,0.24,1,0,0,
"QF_LIA/dillig/15-15.smt2",0,0.0148647112323784,0.016,0.183,1,0,0,
"QF_LIA/dillig/15-17.smt2",0,0.33436477086743,0.391,0.579,1,0,0,
"QF_LIA/dillig/15-18.smt2",0,0.0562849763237193,0.063,0.184,1,0,0,
"QF_LIA/dillig/15-19.smt2",0,0.029851598173516,0.031,0.147,1,0,0,
"QF_LIA/dillig/15-2.smt2",0,0.0134571840263483,0.016,0.263,1,0,0,
"QF_LIA/dillig/15-20.smt2",0,0.0413940481215703,0.047,0.151,1,0,0,
"QF_LIA/dillig/15-21.smt2",0,0.0557569296375266,0.063,0.205,1,0,0,
"QF_LIA/dillig/15-3.smt2",0,0.0144061260467166,0.016,0.127,1,0,0,
"QF_LIA/dillig/15-4.smt2",0,0.0140530954428203,0.016,0.177,1,0,0,
"QF_LIA/dillig/15-5.smt2",0,0.0268811677631579,0.031,0.156,1,0,0,
"QF_LIA/dillig/15-6.smt2",0,0.0411681360201511,0.047,0.208,1,0,0,
"QF_LIA/dillig/15-7.smt2",0,0.0279499786233433,0.031,0.168,1,0,0,
"QF_LIA/dillig/15-8.smt2",0,0.0422683189655172,0.047,0.214,1,0,0,
"QF_LIA/dillig/15-9.smt2",0,0.0297294224647567,0.031,0.179,1,0,0,
"QF_LIA/dillig/20-1.smt2",0,0.0280699871189352,0.031,0.148,1,0,0,
"QF_LIA/dillig/20-10.smt2",0,0.029408457040036,0.031,0.184,1,0,0,
"QF_LIA/dillig/20-11.smt2",0,0.0141934433347807,0.016,0.145,1,0,0,
"QF_LIA/dillig/20-12.smt2",0,0.0406560945273632,0.047,0.224,1,0,0,
"QF_LIA/dillig/20-13.smt2",0,0.0132338056680162,0.016,0.206,1,0,0,
"QF_LIA/dillig/20-14.smt2",0,171.362126648565,211.172,219.745,0,1,0,
"QF_LIA/dillig/20-15.smt2",0,0.0401237725040917,0.047,0.19,1,0,0,
"QF_LIA/dillig/20-16.smt2",0,0.0288886433937252,0.031,0.147,1,0,0,
"QF_LIA/dillig/20-17.smt2",0,0.0697258959044369,0.078,0.218,1,0,0,
"QF_LIA/dillig/20-19.smt2",0,0.0703562204046491,0.078,0.17,1,0,0,
"QF_LIA/dillig/20-2.smt2",0,0.0559238665526091,0.063,0.186,1,0,0,
"QF_LIA/dillig/20-20.smt2",0,0.0538287361053932,0.063,0.261,1,0,0,
"QF_LIA/dillig/20-21.smt2",0,0.114981155778895,0.109,0.263,1,0,0,
"QF_LIA/dillig/20-22.smt2",0,0.0597031963470319,0.063,0.141,1,0,0,
"QF_LIA/dillig/20-24.smt2",0,0.58544776119403,0.656,0.83,1,0,0,
"QF_LIA/dillig/20-26.smt2",0,0.0551920641620937,0.063,0.204,1,0,0,
"QF_LIA/dillig/20-28.smt2",0,1.65061051324503,1.906,2.116,1,0,0,
"QF_LIA/dillig/20-3.smt2",0,0.0562123817712812,0.063,0.165,1,0,0,
"QF_LIA/dillig/20-30.smt2",0,0.850808144416457,0.969,1.159,1,0,0,
"QF_LIA/dillig/20-4.smt2",0,0.0268811677631579,0.031,0.157,1,0,0,
"QF_LIA/dillig/20-5.smt2",0,0.0140894396551724,0.016,0.233,1,0,0,
"QF_LIA/dillig/20-6.smt2",0,0.0349598930481284,0.031,0.154,1,0,0,
"QF_LIA/dillig/20-7.smt2",0,0.0279499786233433,0.031,0.173,1,0,0,
"QF_LIA/dillig/20-8.smt2",0,0.0280699871189352,0.031,0.164,1,0,0,
"QF_LIA/dillig/20-9.smt2",0,0.0743235561618918,0.078,0.189,1,0,0,
"QF_LIA/dillig/25-1.smt2",0,0.029408457040036,0.031,0.165,1,0,0,
"QF_LIA/dillig/25-10.smt2",0,0.0529352226720647,0.063,0.206,1,0,0,
"QF_LIA/dillig/25-11.smt2",0,0.0425803300043422,0.047,0.184,1,0,0,
"QF_LIA/dillig/25-12.smt2",0,0.0406560945273632,0.047,0.273,1,0,0,
"QF_LIA/dillig/25-13.smt2",0,0.0475109011627908,0.047,0.157,1,0,0,
"QF_LIA/dillig/25-14.smt2",0,0.0436027123165852,0.047,0.207,1,0,0,
"QF_LIA/dillig/25-15.smt2",0,0.0433521220159151,0.047,0.174,1,0,0,
"QF_LIA/dillig/25-16.smt2",0,0.248407465355387,0.266,0.429,1,0,0,
"QF_LIA/dillig/25-17.smt2",0,0.111466325660699,0.125,0.267,1,0,0,
"QF_LIA/dillig/25-18.smt2",0,0.0141259723422645,0.016,0.176,1,0,0,
"QF_LIA/dillig/25-19.smt2",0,0.0702654772141015,0.078,0.233,1,0,0,
"QF_LIA/dillig/25-2.smt2",0,0.0448798627002288,0.047,0.137,1,0,0,
"QF_LIA/dillig/25-20.smt2",0,0.101110251878038,0.109,0.243,1,0,0,
"QF_LIA/dillig/25-21.smt2",0,0.131099598930481,0.141,0.264,1,0,0,
"QF_LIA/dillig/25-22.smt2",0,0.387229370915033,0.453,0.633,0,1,0,
"QF_LIA/dillig/25-23.smt2",0,0.0978667664670659,0.109,0.227,1,0,0,
"QF_LIA/dillig/25-24.smt2",0,0.0435639715681919,0.047,0.23,1,0,0,
"QF_LIA/dillig/25-25.smt2",0,0.223695466210436,0.25,0.4,1,0,0,
"QF_LIA/dillig/25-26.smt2",0,0.140349935594676,0.156,0.289,1,0,0,
"QF_LIA/dillig/25-27.smt2",0,14.5078767123288,15.188,15.86,1,0,0,
"QF_LIA/dillig/25-28.smt2",0,0.671233285577842,0.672,0.873,1,0,0,
"QF_LIA/dillig/25-29.smt2",0,3.97382861967075,4.5,4.753,1,0,0,
"QF_LIA/dillig/25-3.smt2",0,0.028698419666374,0.031,0.166,1,0,0,
"QF_LIA/dillig/25-30.smt2",0,0.415409054805401,0.5,0.699,1,0,0,
"QF_LIA/dillig/25-31.smt2",0,70.3756507809372,84,87.471,0,1,0,
"QF_LIA/dillig/25-33.smt2",0,2.17822979363715,2.422,2.633,1,0,0,
"QF_LIA/dillig/25-35.smt2",0,4.21266711229948,3.766,4.123,1,0,0,
"QF_LIA/dillig/25-4.smt2",0,0.0567491319444444,0.063,0.21,1,0,0,
"QF_LIA/dillig/25-5.smt2",0,0.0279499786233433,0.031,0.159,1,0,0,
"QF_LIA/dillig/25-6.smt2",0,0.0275031552376946,0.031,0.199,1,0,0,
"QF_LIA/dillig/25-7.smt2",0,0.0283499566348656,0.031,0.138,1,0,0,
"QF_LIA/dillig/25-8.smt2",0,0.0280699871189352,0.031,0.141,1,0,0,
"QF_LIA/dillig/25-9.smt2",0,0.029408457040036,0.031,0.169,1,0,0,
"QF_LIA/dillig/30-1.smt2",0,0.0297294224647567,0.031,0.185,1,0,0,
"QF_LIA/dillig/30-10.smt2",0,0.0529352226720647,0.063,0.214,1,0,0,
"QF_LIA/dillig/30-11.smt2",0,0.0283868866695614,0.031,0.183,1,0,0,
"QF_LIA/dillig/30-12.smt2",0,0.0434289193976971,0.047,0.174,1,0,0,
"QF_LIA/dillig/30-13.smt2",0,0.0672029194078948,0.078,0.172,1,0,0,
"QF_LIA/dillig/30-14.smt2",0,0.0524258219727346,0.063,0.226,1,0,0,
"QF_LIA/dillig/30-15.smt2",0,0.036468017850502,0.047,0.216,1,0,0,
"QF_LIA/dillig/30-16.smt2",0,0.24515625,0.281,0.487,1,0,0,
"QF_LIA/dillig/30-17.smt2",0,0.17944995777027,0.203,0.387,1,0,0,
"QF_LIA/dillig/30-18.smt2",0,0.102719099162011,0.141,0.312,1,0,0,
"QF_LIA/dillig/30-19.smt2",0,0.0535641130684146,0.063,0.199,1,0,0,
"QF_LIA/dillig/30-2.smt2",0,0.0272169025811823,0.031,0.165,1,0,0,
"QF_LIA/dillig/30-20.smt2",0,0.0547988264878458,0.063,0.23,1,0,0,
"QF_LIA/dillig/30-21.smt2",0,0.10557125555107,0.125,0.287,1,0,0,
"QF_LIA/dillig/30-22.smt2",0,0.433329650905877,0.469,0.653,1,0,0,
"QF_LIA/dillig/30-23.smt2",0,0.0591361374943464,0.063,0.202,1,0,0,
"QF_LIA/dillig/30-24.smt2",0,0.367275280898877,0.359,0.521,1,0,0,
"QF_LIA/dillig/30-25.smt2",0,0.476417004048583,0.563,0.735,1,0,0,
"QF_LIA/dillig/30-26.smt2",0,0.187244271685761,0.219,0.405,1,0,0,
"QF_LIA/dillig/30-27.smt2",0,2.09314692982456,2.281,2.536,1,0,0,
"QF_LIA/dillig/30-28.smt2",0,12.5785516211604,14.094,14.748,1,0,0,
"QF_LIA/dillig/30-29.smt2",0,0.0549831791421362,0.063,0.19,1,0,0,
"QF_LIA/dillig/30-3.smt2",0,0.043294701986755,0.047,0.18,1,0,0,
"QF_LIA/dillig/30-30.smt2",0,3.84365577889449,3.656,3.861,1,0,0,
"QF_LIA/dillig/30-31.smt2",0,0.984987085665088,1.094,1.26,1,0,0,
"QF_LIA/dillig/30-33.smt2",0,25.090618336887,28.125,29.341,1,0,0,
"QF_LIA/dillig/30-34.smt2",0,0.753602305475505,0.875,1.166,1,0,0,
"QF_LIA/dillig/30-35.smt2",0,1.61002173013245,1.859,2.034,1,0,0,
"QF_LIA/dillig/30-4.smt2",0,0.0284115601912212,0.031,0.163,1,0,0,
"QF_LIA/dillig/30-5.smt2",0,0.0140894396551724,0.016,0.258,1,0,0,
"QF_LIA/dillig/30-6.smt2",0,0.0548908480268682,0.063,0.154,1,0,0,
"QF_LIA/dillig/30-7.smt2",0,0.0521123953766441,0.063,0.198,1,0,0,
"QF_LIA/dillig/30-8.smt2",0,0.0677601575456053,0.078,0.265,1,0,0,
"QF_LIA/dillig/30-9.smt2",0,0.0295680687471732,0.031,0.167,1,0,0,
"QF_LIA/dillig/35-1.smt2",0,0.0698749465583583,0.078,0.173,1,0,0,
"QF_LIA/dillig/35-10.smt2",0,0.0294880469102391,0.031,0.404,1,0,0,
"QF_LIA/dillig/35-11.smt2",0,0.0264676113360324,0.031,0.173,1,0,0,
"QF_LIA/dillig/35-12.smt2",0,0.0479054714215927,0.047,0.171,1,0,0,
"QF_LIA/dillig/35-13.smt2",0,0.0401237725040917,0.047,0.171,1,0,0,
"QF_LIA/dillig/35-14.smt2",0,0.043294701986755,0.047,0.152,1,0,0,
"QF_LIA/dillig/35-15.smt2",0,0.0622619047619047,0.063,0.197,1,0,0,
"QF_LIA/dillig/35-16.smt2",0,0.112569952647439,0.125,0.234,1,0,0,
"QF_LIA/dillig/35-17.smt2",0,0.198880921338549,0.219,0.393,1,0,0,
"QF_LIA/dillig/35-18.smt2",0,0.138453022718521,0.172,0.382,1,0,0,
"QF_LIA/dillig/35-19.smt2",0,0.06396771037182,0.063,0.2,1,0,0,
"QF_LIA/dillig/35-2.smt2",0,0.0411508602601763,0.047,0.188,1,0,0,
"QF_LIA/dillig/35-20.smt2",0,0.0562123817712812,0.063,0.227,1,0,0,
"QF_LIA/dillig/35-21.smt2",0,0.411681360201511,0.469,0.626,1,0,0,
"QF_LIA/dillig/35-22.smt2",0,0.77525334195774,0.859,1.033,1,0,0,
"QF_LIA/dillig/35-23.smt2",0,0.209759358288771,0.188,0.525,1,0,0,
"QF_LIA/dillig/35-24.smt2",0,0.794916142557652,0.906,1.069,1,0,0,
"QF_LIA/dillig/35-25.smt2",0,0.140894396551724,0.156,0.397,1,0,0,
"QF_LIA/dillig/35-26.smt2",0,2.11304419525066,2.297,2.483,1,0,0,
"QF_LIA/dillig/35-27.smt2",0,0.125774903805045,0.141,0.439,1,0,0,
"QF_LIA/dillig/35-28.smt2",0,0.271040630182421,0.313,0.584,1,0,0,
"QF_LIA/dillig/35-29.smt2",0,0.125774903805045,0.141,0.268,1,0,0,
"QF_LIA/dillig/35-3.smt2",0,0.0651404942208051,0.078,0.154,1,0,0,
"QF_LIA/dillig/35-30.smt2",0,2.89992463393626,3.219,3.426,1,0,0,
"QF_LIA/dillig/35-31.smt2",0,0.398088633288227,0.422,0.69,1,0,0,
"QF_LIA/dillig/35-32.smt2",0,0.534477194492255,0.594,0.779,1,0,0,
"QF_LIA/dillig/35-33.smt2",0,3.28511262995764,4.078,4.319,1,0,0,
"QF_LIA/dillig/35-34.smt2",0,23.9347197993895,26.234,27.451,1,0,0,
"QF_LIA/dillig/35-35.smt2",0,2.84115601912212,3.125,3.353,1,0,0,
