,"smt.arith.nl.branching=false","-file:{0} smt.arith.nl.branching=false",,,,,,
,"RV 11681","T_norm 11681","T_cpu 11681","T_wc 11681","# SAT 11681","# UNSAT 11681","# UNKNOWN 11681",
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6102_safety_0.smt2",0,1.09147333044232,1.203,1.401,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6125_safety_0.smt2",0,7.09974221149627,7.734,8.13,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6161_safety_0.smt2",0,6.74161719437115,7.328,7.603,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6179_safety_0.smt2",0,0.696059498956158,0.797,0.986,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6207_safety_0.smt2",0,6.44681946250542,7.109,7.467,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6223_safety_0.smt2",,848.68154158215,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6247_safety_0.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6269_safety_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6290_safety_0.smt2",0,7.35317138218924,7.578,7.878,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6313_safety_0.smt2",0,7.54746868475991,8.641,9.099,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6345_safety_0.smt2",0,3.588730394808,3.172,3.357,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6363_safety_0.smt2",0,0.900782881002088,1.031,1.209,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6393_safety_0.smt2",0,7.34470440663176,8.047,8.468,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6414_safety_0.smt2",0,1.41720192693697,1.688,1.891,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6433_safety_0.smt2",0,0.604524438573316,0.656,1.068,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6451_safety_0.smt2",,970.315398886828,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6477_safety_0.smt2",0,17.9389447773973,20.031,20.86,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6498_terminationG_0.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6519_terminationG_0.smt2",0,1.19074855619725,1.281,1.508,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6579_safety_0.smt2",0,2.77717514766015,2.922,3.137,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6603_safety_0.smt2",0,3.03936403508772,3.313,3.551,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6620_safety_0.smt2",0,1.75035372224641,1.922,2.07,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6638_safety_0.smt2",0,4.59222294938918,5.031,5.255,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6656_safety_0.smt2",0,4.78244644484959,5.016,5.275,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6722_safety_0.smt2",,910.753156290814,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6750_safety_0.smt2",0,9.38923831220285,11.328,11.857,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6767_safety_0.smt2",0,0.935143042912874,1.031,1.216,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6792_safety_0.smt2",0,8.39182194616977,7.75,8.098,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6811_safety_0.smt2",0,10.7392197125257,12.5,13.063,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6833_safety_0.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6858_terminationG_0.smt2",0,2.65644047135311,3.125,3.364,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6918_safety_0.smt2",0,6.38243858534519,7.203,7.569,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6933_safety_0.smt2",0,11.2761806981519,13.125,13.742,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6950_safety_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6967_safety_0.smt2",,924.845269672856,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6990_safety_0.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p7011_safety_0.smt2",0,6.59971038477451,7.625,8.082,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__terminationS_0_0.smt2",0,5.80234812580784,6.438,6.689,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7055_safety_0.smt2",0,0.698816535776614,0.766,0.929,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7074_safety_0.smt2",,854.575163398693,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7104_safety_0.smt2",0,2.70956928078017,3.188,3.436,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7124_safety_0.smt2",0,1.05864574090506,1.141,1.336,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7143_safety_0.smt2",0,6.63164443032613,7.484,7.904,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7163_safety_0.smt2",0,7.62563634351483,8.234,8.7,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7184_safety_0.smt2",0,4.74283475145544,5.063,5.301,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7205_safety_0.smt2",,987.258140632374,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7234_safety_0.smt2",0,3.44217242765273,4.094,4.333,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7255_safety_0.smt2",0,4.64249377076412,5.344,5.62,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7280_safety_0.smt2",,850.060950832995,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7295_safety_0.smt2",0,3.90200462218649,4.641,4.825,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7312_safety_0.smt2",0,3.37720495590088,3.844,4.048,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7334_safety_0.smt2",0,0.318429690808979,0.359,0.621,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7359_safety_0.smt2",0,7.01646850899743,7.828,8.132,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7378_safety_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7407_safety_0.smt2",0,6.19214300453982,7.172,7.568,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7426_safety_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7445_terminationG_0.smt2",0,8.48465684117906,9.219,10.434,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7477_safety_0.smt2",0,2.37624405019472,2.625,2.868,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7493_safety_0.smt2",0,2.23526749798874,2.656,2.888,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7512_safety_0.smt2",0,3.22719809322034,3.641,3.87,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7535_safety_0.smt2",0,8.53052737140161,8.641,8.997,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7555_safety_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7576_safety_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7593_safety_0.smt2",0,11.1317940552017,12.531,13.016,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7615_edge_closing_0.smt2",,1030.54187192118,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9355_terminationG_0.smt2",0,40.080918582825,40.828,42.442,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9373_terminationG_0.smt2",0,12.9288363821138,15.203,15.873,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9392_safety_0.smt2",0,27.9491562094331,30.875,32.151,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9409_safety_0.smt2",0,12.8199165325825,15.234,15.827,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9426_safety_0.smt2",0,2.08549208144796,2.203,2.452,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9447_safety_0.smt2",0,5.79058021496815,6.953,7.289,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9464_safety_0.smt2",0,4.22694367314558,5.094,5.339,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9478_terminationG_0.smt2",0,12.0202190827191,14.031,14.618,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9495_safety_0.smt2",0,23.0334712009804,26.953,28.095,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9514_safety_0.smt2",0,13.7406263202366,15.547,16.243,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9536_terminationG_0.smt2",0,7.01780612244898,8.219,8.544,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9553_safety_0.smt2",0,32.9207861041142,37.484,40.214,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9579_terminationG_0.smt2",0,1.2298560743427,1.297,1.57,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9599_safety_0.smt2",0,14.1984563903282,15.719,16.386,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9619_terminationG_0.smt2",0,68.1317771084338,86.5,89.892,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__terminationS_0_0.smt2",0,1.59585437710438,1.813,1.99,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7661_safety_0.smt2",0,76.714737654321,89.109,92.698,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7676_safety_0.smt2",0,2.81213968957872,3.031,3.25,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7691_safety_0.smt2",0,2.23651315789474,2.641,2.896,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7706_safety_0.smt2",0,14.2956950207469,16.469,17.159,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7719_safety_0.smt2",0,102.932357080987,113.609,118.166,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7733_safety_0.smt2",0,7.3203518907563,8.328,8.714,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7744_safety_0.smt2",0,5.92532548823233,5.656,6.042,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7758_safety_0.smt2",0,244.665176682184,276.359,287.496,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7772_safety_0.smt2",0,2.15847539922313,2.391,2.556,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7784_safety_0.smt2",0,13.4006737443855,15.688,16.292,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7794_safety_0.smt2",0,3.82914707139803,4.281,4.517,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7804_safety_0.smt2",0,271.201538981088,335.891,349.151,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7814_safety_0.smt2",0,1.68621035536874,2.109,2.362,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7826_safety_0.smt2",0,10.8269968411552,11.469,11.934,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7836_safety_0.smt2",0,5.67115300784656,6.219,6.53,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7846_safety_0.smt2",0,133.847743353345,149.203,155.138,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7858_safety_0.smt2",0,133.271476157083,136.266,141.786,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7870_safety_0.smt2",0,94.3221393034826,108.75,113.074,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7885_safety_0.smt2",0,5.12559474555234,5.922,6.217,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7898_safety_0.smt2",0,50.1496635492701,52.547,54.675,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7913_safety_0.smt2",0,5.96413618334068,6.469,6.749,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7928_safety_0.smt2",0,3.41086956521739,3.563,3.716,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7947_safety_0.smt2",0,10.0321110640102,11.313,11.733,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7961_safety_0.smt2",0,1.99006133575647,2.094,2.384,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7974_safety_0.smt2",0,20.4837688270196,21.453,22.351,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7995_safety_0.smt2",0,56.1006798060708,63.609,66.239,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8012_safety_0.smt2",0,14.3600429389313,17.984,18.923,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8024_safety_0.smt2",0,65.7712121212121,72.625,75.526,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8043_safety_0.smt2",0,5.56217847249703,6.719,6.981,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8053_safety_0.smt2",0,22.6176873356705,24.672,25.677,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8067_safety_0.smt2",0,7.07273391812866,7.516,7.888,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8104_safety_0.smt2",0,4.26877853881279,4.469,4.704,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8124_safety_0.smt2",0,111.993267167382,124.734,129.832,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8136_safety_0.smt2",0,17.0994055482166,18.563,19.363,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8152_safety_0.smt2",0,16.1477456180812,16.734,17.465,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8174_safety_0.smt2",0,3.05942118226601,3.266,3.459,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8186_safety_0.smt2",0,10.0360068995257,11.125,11.59,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8197_safety_0.smt2",0,26.5158319094404,29.672,30.834,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8209_safety_0.smt2",0,1.34779188368056,1.484,1.693,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8219_safety_0.smt2",0,62.3795465281058,63.125,65.679,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8231_safety_0.smt2",0,3.0909164507772,3.422,3.623,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8241_safety_0.smt2",0,25.1841982234689,25.75,26.803,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8256_safety_0.smt2",0,4.40528622729193,4.984,5.236,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8266_safety_0.smt2",0,30.0566878648874,34.453,35.863,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8278_safety_0.smt2",0,8.8359952194698,9.719,10.109,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8294_safety_0.smt2",0,2.96495196604111,3.172,3.39,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8312_safety_0.smt2",0,17.0091444020356,19.172,19.888,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8326_safety_0.smt2",0,3.68404200819672,4.297,4.567,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8339_safety_0.smt2",0,2.90586452573373,3.266,3.503,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8353_safety_0.smt2",0,11.6345338983051,12.797,13.305,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8365_safety_0.smt2",0,41.1417046545106,40.984,42.673,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8376_safety_0.smt2",0,5.58784210526316,6.344,6.611,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8386_safety_0.smt2",0,14.238197650021,16.219,16.825,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8406_safety_0.smt2",0,90.5067437923251,95.828,99.737,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8419_safety_0.smt2",0,107.560011647607,121.391,126.235,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8432_safety_0.smt2",0,7.34966934341049,7.438,7.776,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8446_safety_0.smt2",0,27.1415488431877,30.281,31.512,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8465_safety_0.smt2",0,15.1411998327759,17.313,17.997,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8478_safety_0.smt2",0,20.3455081220285,24.547,25.591,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8489_safety_0.smt2",0,118.574731691919,89.781,93.342,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8513_safety_0.smt2",0,50.2379314110965,54.969,57.157,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8531_safety_0.smt2",0,5.30606692432872,6.234,6.55,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8544_safety_0.smt2",0,90.6903086938261,103.219,107.432,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8561_safety_0.smt2",0,53.375975691347,57.203,59.65,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8574_safety_0.smt2",0,31.0133642765685,34.734,36.148,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8584_safety_0.smt2",0,53.2819888734353,54.938,56.991,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8623_safety_0.smt2",0,4.06704497688104,4.625,4.992,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8641_safety_0.smt2",0,3.64380247201492,3.734,3.934,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8652_safety_0.smt2",0,2.69378599911387,2.906,3.078,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8666_safety_0.smt2",0,137.840797041906,160.375,166.823,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8680_safety_0.smt2",0,3.63671703898379,3.969,4.154,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8694_safety_0.smt2",0,3.99015922158337,4.313,4.559,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8705_safety_0.smt2",0,102.136710742107,119.078,123.842,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8717_safety_0.smt2",0,79.078112745098,96.391,100.339,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8731_safety_0.smt2",0,466.573669201521,469.25,488.032,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8741_safety_0.smt2",0,87.2280269509252,103.656,107.767,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8753_safety_0.smt2",0,193.506485215054,172.047,178.905,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8765_safety_0.smt2",0,2.26346107927412,2.266,2.48,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8778_safety_0.smt2",0,32.1206647398844,37.188,38.726,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8791_safety_0.smt2",0,25.982723364094,29.609,30.903,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8803_safety_0.smt2",0,7.36114464442493,8.016,8.327,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8814_safety_0.smt2",0,109.403354194115,119.078,123.791,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8828_safety_0.smt2",0,48.7865445232466,59.188,61.464,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8840_safety_0.smt2",0,41.2924467165898,34.266,35.675,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8855_safety_0.smt2",0,22.9323026593499,25.969,26.992,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8867_safety_0.smt2",0,10.8357120118846,12.203,12.76,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8880_safety_0.smt2",0,32.3557875264271,36.578,38.061,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8903_safety_0.smt2",0,55.8561860940695,65.281,67.723,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8917_safety_0.smt2",0,40.4479577986181,39.172,40.688,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8929_safety_0.smt2",0,12.8359499205087,11.578,12.008,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8945_safety_0.smt2",0,78.1581951269452,91.234,95.042,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8959_safety_0.smt2",0,66.0420918367347,77.344,80.325,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8977_safety_0.smt2",0,26.8741449691086,29.109,31.077,1,0,0,
