,"cvc5","{0}",,,,,,
,"RV 11615","T_norm 11615","T_cpu 11615","T_wc 11615","# SAT 11615","# UNSAT 11615","# UNKNOWN 11615",
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17600_terminationG_0.smt2",,511.699959233591,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17603_terminationG_0.smt2",0,1.13471400394477,1.375,1.475,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17604_terminationG_0.smt2",,532.993630573249,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17605_terminationG_0.smt2",,565.150832958127,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17608_terminationG_0.smt2",0,0.874071519524618,0.984,1.06,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17609_terminationG_0.smt2",,535.723431498079,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17610_terminationG_0.smt2",,540.801378716071,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17613_terminationG_0.smt2",,536.869118905047,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17614_terminationG_0.smt2",,538.250428816467,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17615_terminationG_0.smt2",,515.906288532676,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17618_terminationG_0.smt2",0,0.714781328847771,0.813,0.865,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17619_terminationG_0.smt2",,533.446663833404,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17620_terminationG_0.smt2",,535.723431498079,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17623_terminationG_0.smt2",,529.620253164557,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17624_terminationG_0.smt2",,557.123834886818,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17625_terminationG_0.smt2",,507.766990291262,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17628_terminationG_0.smt2",0,1.23899108138239,1.594,1.687,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17629_terminationG_0.smt2",,534.127659574468,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17630_terminationG_0.smt2",,535.266524520256,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17633_terminationG_0.smt2",0,0.795893848782572,0.891,0.974,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17634_terminationG_0.smt2",,535.038363171355,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17635_terminationG_0.smt2",,533.446663833404,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17638_terminationG_0.smt2",,527.173456530869,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17639_terminationG_0.smt2",,548.601398601399,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17640_terminationG_0.smt2",,514.426229508197,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17643_terminationG_0.smt2",,536.181119179838,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17644_terminationG_0.smt2",,541.735002157963,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17645_terminationG_0.smt2",,541.501294219154,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17649_terminationG_0.smt2",0,1.0438025210084,1.188,1.461,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17650_terminationG_0.smt2",,545.02822405558,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17651_terminationG_0.smt2",,546.928104575164,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17654_terminationG_0.smt2",0,1.45437775330396,1.578,1.653,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17655_terminationG_0.smt2",,544.08322496749,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17656_terminationG_0.smt2",,529.396878954028,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17659_terminationG_0.smt2",0,2.60281660313427,2.938,3.017,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17660_terminationG_0.smt2",,548.84127678181,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17661_terminationG_0.smt2",,516.968698517298,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17664_terminationG_0.smt2",0,2.07588862559242,2.094,2.158,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17665_terminationG_0.smt2",,516.543209876543,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17666_terminationG_0.smt2",,510.036570499797,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17669_terminationG_0.smt2",0,1.55180204703833,1.703,1.796,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17670_terminationG_0.smt2",,539.870967741935,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17671_terminationG_0.smt2",,537.558886509636,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17674_terminationG_0.smt2",0,2.61834256497657,2.938,3.047,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17675_terminationG_0.smt2",,503.691813804173,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17676_terminationG_0.smt2",,505.314009661836,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17679_terminationG_0.smt2",0,1.94603290062668,2.078,2.17,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17680_terminationG_0.smt2",,551.97889182058,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17681_terminationG_0.smt2",,562.869955156951,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17686_edge_closing_0.smt2",,578.433179723502,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17687_edge_closing_0.smt2",,535.038363171355,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__terminationS_0_0.smt2",0,1.10852055955913,1.25,1.319,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0.smt2",0,86.2494371574002,105.297,109.472,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17702_terminationG_0.smt2",0,2.0044897065265,2.188,2.297,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0.smt2",0,1.01756396588486,1.141,1.222,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17715_terminationG_0.smt2",,554.416961130742,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17716_terminationG_0.smt2",,538.019717102443,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2__p17759_terminationG_0.smt2",,529.396878954028,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2__p17760_terminationG_0.smt2",,536.869118905047,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17736_terminationG_0.smt2",,532.315521628499,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17740_terminationG_0.smt2",0,499.811187089716,545.922,567.825,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17741_terminationG_0.smt2",,531.414055884844,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0.smt2",,531.639135959339,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17747_terminationG_0.smt2",,532.089868588385,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17748_terminationG_0.smt2",,536.181119179838,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17749_terminationG_0.smt2",,512.954638332652,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__terminationS_2_0.smt2",,531.189166314008,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17823_safety_0.smt2",0,0.839216944801027,0.938,0.996,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17824_safety_0.smt2",,536.869118905047,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17825_safety_0.smt2",,586.542056074766,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17826_safety_0.smt2",0,1.21012699095997,1.344,1.435,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17829_safety_0.smt2",,491.272015655578,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0.smt2",0,1.15827152863618,1.344,1.475,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17832_safety_0.smt2",,520.398009950249,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17834_safety_0.smt2",0,0.658513716245178,0.734,0.776,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17836_safety_0.smt2",,538.712446351931,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17837_safety_0.smt2",,535.952177625961,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17838_safety_0.smt2",0,0.672813036020583,0.75,0.786,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17839_safety_0.smt2",0,0.902969613259669,1.016,1.073,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17840_safety_0.smt2",,529.620253164557,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17841_safety_0.smt2",,529.843815956099,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17842_safety_0.smt2",0,1.1570796460177,1.313,1.383,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17843_safety_0.smt2",,531.414055884843,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17844_safety_0.smt2",,532.315521628499,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17845_safety_0.smt2",,545.264986967854,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17846_safety_0.smt2",,592.075471698113,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17860_terminationG_0.smt2",0,0.165646114864865,0.188,0.251,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17861_terminationG_0.smt2",,541.03448275862,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17862_terminationG_0.smt2",,527.616645649433,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17865_terminationG_0.smt2",0,0.258130714879468,0.297,0.356,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17866_terminationG_0.smt2",,549.562171628722,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17868_terminationG_0.smt2",,607.845036319614,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17878_terminationG_0.smt2",0,0.25181126192223,0.328,0.624,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17879_terminationG_0.smt2",,540.801378716071,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17880_terminationG_0.smt2",,535.494880546075,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17883_terminationG_0.smt2",0,0.313909185803758,0.359,0.407,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17884_terminationG_0.smt2",,508.589951377634,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17885_terminationG_0.smt2",,535.723431498079,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__p17891_edge_closing_0.smt2",,525.628140703517,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2__terminationQ_3_0.smt2",0,0.178797861760318,0.172,0.23,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17776_terminationG_0.smt2",,511.491442542787,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0.smt2",,531.864406779661,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17784_terminationG_0.smt2",0,1.03018526405451,1.156,1.286,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0.smt2",,514.637146371464,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17787_safety_0.smt2",0,3.73857909728309,4.078,4.251,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17788_safety_0.smt2",0,14.5938690224291,16.484,17.243,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17801_edge_closing_0.smt2",,507.972480777013,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__terminationQ_1_0.smt2",0,0.0696367703451214,0.078,0.145,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17964_terminationG_0.smt2",0,0.0970778532032245,0.109,0.177,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17965_terminationG_0.smt2",0,205.787151972158,211.984,220.537,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17966_terminationG_0.smt2",,550.043821209466,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17973_terminationG_0.smt2",0,0.0963421052631579,0.109,0.174,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17974_terminationG_0.smt2",0,94.3717511717086,105.875,110.191,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17975_terminationG_0.smt2",,545.739130434782,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17978_terminationG_0.smt2",0,0.0970366836301951,0.109,0.17,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17979_terminationG_0.smt2",0,12.9132235969951,13.969,14.718,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17980_terminationG_0.smt2",,527.838519764508,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17986_terminationG_0.smt2",0,0.181442143467122,0.203,0.262,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17987_terminationG_0.smt2",0,6.8266643866849,7.156,7.407,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1.t2__p17988_terminationG_0.smt2",,511.283095723014,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17930_terminationG_0.smt2",0,0.099267895878525,0.109,0.187,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17931_terminationG_0.smt2",0,222.007717980809,254.375,264.564,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17932_terminationG_0.smt2",,581.649675625579,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17935_terminationG_0.smt2",0,0.109322742474916,0.125,0.163,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17936_terminationG_0.smt2",0,96.6094146909399,109.078,113.471,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17937_terminationG_0.smt2",,529.620253164557,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17940_terminationG_0.smt2",0,0.120816221765914,0.141,0.242,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17941_terminationG_0.smt2",0,11.0436360746079,12.453,12.929,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17942_terminationG_0.smt2",,571.064604185623,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17949_terminationG_0.smt2",0,0.148518174308137,0.172,0.204,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17950_terminationG_0.smt2",0,6.73925739391342,7.516,7.809,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2__p17951_terminationG_0.smt2",,517.394888705689,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17910_terminationG_0.smt2",0,0.242340819886611,0.266,0.311,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17911_terminationG_0.smt2",,528.060580563736,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17912_terminationG_0.smt2",,484.259259259259,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17917_terminationG_0.smt2",0,0.287012195121952,0.281,0.374,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17918_terminationG_0.smt2",0,91.6334419431279,92.422,96.154,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17919_terminationG_0.smt2",,538.019717102443,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__terminationQ_1_0.smt2",0,0.265752032520325,0.297,0.507,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18091_terminationG_0.smt2",0,0.194212751371115,0.203,0.392,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0.smt2",0,0.491013948497854,0.547,0.731,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18096_terminationG_0.smt2",,516.543209876543,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18097_terminationG_0.smt2",,526.952141057935,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0.smt2",,466.44370122631,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0.smt2",0,170.328378378378,195.813,203.699,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0.smt2",,536.869118905047,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18050_terminationG_0.smt2",,515.906288532676,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18051_terminationG_0.smt2",,534.127659574468,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18059_edge_closing_0.smt2",,511.491442542787,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p17999_terminationG_0.smt2",0,8.90566141042488,9.719,10.272,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0.smt2",,524.091858037578,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0.smt2",0,0.572485049124306,0.641,0.827,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18005_terminationG_0.smt2",,506.537530266344,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18012_terminationG_0.smt2",0,0.541632145816073,0.625,0.803,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18013_terminationG_0.smt2",,521.046077210461,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18014_terminationG_0.smt2",,538.481338481339,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18017_terminationG_0.smt2",0,2.8458932238193,3.313,3.507,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18018_terminationG_0.smt2",,572.366621067031,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18019_terminationG_0.smt2",,612.29268292683,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0.smt2",,516.118421052632,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0.smt2",,534.355044699872,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18166_terminationG_0.smt2",0,0.124708562950403,0.141,0.175,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18169_terminationG_0.smt2",0,0.2241579265833,0.266,0.316,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18170_terminationG_0.smt2",,545.02822405558,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18171_terminationG_0.smt2",,584.902143522833,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18178_terminationG_0.smt2",0,0.180134590928359,0.203,0.264,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18179_terminationG_0.smt2",,514.21548545678,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18180_terminationG_0.smt2",,534.127659574468,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18183_terminationG_0.smt2",0,0.190439034540158,0.219,0.283,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18184_terminationG_0.smt2",,549.802890932983,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18185_terminationG_0.smt2",,516.968698517298,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18188_terminationG_0.smt2",0,0.333700696055684,0.344,0.422,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18189_terminationG_0.smt2",,520.182345627849,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18190_terminationG_0.smt2",,532.089868588385,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0.smt2",,507.972480777013,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0.smt2",,537.328767123287,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0.smt2",0,0.181958250497018,0.219,0.294,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18138_terminationG_0.smt2",0,0.284710700953961,0.328,0.533,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18139_terminationG_0.smt2",,547.643979057592,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18140_terminationG_0.smt2",,579.501385041551,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18147_terminationG_0.smt2",0,0.307993650143384,0.359,0.414,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18148_terminationG_0.smt2",,583.000464468184,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18149_terminationG_0.smt2",,539.638865004299,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18153_edge_closing_0.smt2",,519.536423841059,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0.smt2",0,1.22979905942711,1.375,1.415,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18337_terminationG_0.smt2",,532.993630573249,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18338_terminationG_0.smt2",,526.952141057935,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0.smt2",0,23.8216096021423,29.766,31.016,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18352_edge_closing_0.smt2",0,1.20663106594774,1.391,1.646,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0.smt2",,532.541366143403,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2__p18294_terminationG_0.smt2",0,2.90059726962457,3.25,3.5,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2__p18298_terminationG_0.smt2",,513.164349959117,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2__p18299_terminationG_0.smt2",,549.321663019694,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2__p18305_edge_closing_0.smt2",,530.067567567568,600,600,0,0,0,
