,"mathsat","{0}",,,,,,
,"RV 11618","T_norm 11618","T_cpu 11618","T_wc 11618","# SAT 11618","# UNSAT 11618","# UNKNOWN 11618",
"QF_LIA/nec-smt/small/checkpass_pwd/prp-0-12.smt2",0,0.0145084332001775,0.016,0.803,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-0-14.smt2",0,0.0451900921658986,0.047,0.388,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-0-15.smt2",0,0.041341694772344,0.047,1.053,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-0-17.smt2",0,0.0708748915871639,0.078,0.851,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-1-14.smt2",0,0.0278903583617748,0.031,0.626,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-1-16.smt2",0,0.0693707555178268,0.078,0.467,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-2-16.smt2",0,0.0418533930857874,0.047,0.188,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-2-18.smt2",0,0.118165386353367,0.125,0.236,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-3-17.smt2",0,0.0641434458398745,0.078,1.326,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-4-17.smt2",0,0.0691067653276955,0.078,1.417,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-5-17.smt2",0,0.0968313584426577,0.109,0.219,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-6-18.smt2",0,0.0872331300038124,0.109,1.126,1,0,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-7-18.smt2",0,0.0933928571428571,0.094,0.247,0,1,0,
"QF_LIA/nec-smt/small/checkpass_pwd/prp-8-18.smt2",0,0.0966677228559358,0.109,0.926,0,1,0,
"QF_LIA/nec-smt/small/config_read_line/prp-1-22.smt2",0,0.0422865459249676,0.047,0.428,1,0,0,
"QF_LIA/nec-smt/small/config_read_line/prp-1-31.smt2",0,0.09854112833764,0.109,0.707,1,0,0,
"QF_LIA/nec-smt/small/int_from_list/prp-16-23.smt2",0,0.0400255102040816,0.047,1.27,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-2-17.smt2",0,0.01,0,1.196,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-2-19.smt2",0,0.0145084332001775,0.016,0.788,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-3-18.smt2",0,0.0275611298482293,0.031,0.83,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-3-19.smt2",0,0.0275611298482293,0.031,1.004,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-3-20.smt2",0,0.0279380341880342,0.031,1.2,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-3-21.smt2",0,0.0262972646822204,0.031,0.182,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-4-19.smt2",0,0.0140833692373977,0.016,0.206,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-4-21.smt2",0,0.0422319121447028,0.047,0.879,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-5-20.smt2",0,0.0466964285714286,0.047,0.153,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-5-21.smt2",0,0.0540066088393226,0.063,0.906,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-5-22.smt2",0,0.0634093113482056,0.063,0.323,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-5-23.smt2",0,0.0553322048243758,0.063,1.028,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-6-22.smt2",0,0.0537181594083812,0.063,0.829,0,1,0,
"QF_LIA/nec-smt/small/int_from_list/prp-6-23.smt2",0,0.0554495335029686,0.063,1.296,0,1,0,
"QF_LIA/nec-smt/small/print_file/prp-0-46.smt2",0,0.119056050182113,0.141,1.55,1,0,0,
"QF_LIA/nec-smt/small/print_file/prp-0-47.smt2",0,0.130575898801598,0.141,0.897,1,0,0,
"QF_LIA/nec-smt/small/print_file/prp-1-46.smt2",0,0.125239463601533,0.141,0.928,1,0,0,
"QF_LIA/nec-smt/small/print_file/prp-1-47.smt2",0,0.122578125,0.141,0.753,1,0,0,
"QF_LIA/pb2010/normalized-1096.cudf.paranoid.smt2",0,0.0143303375712407,0.016,0.084,1,0,0,
"QF_LIA/pb2010/normalized-j1201_5-sat.smt2",,535.494880546075,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12010_10-sat.smt2",,544.319167389419,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12013_1-unsat.smt2",0,3.10566702819957,3.422,4.583,0,1,0,
"QF_LIA/pb2010/normalized-j12015_3-unsat.smt2",0,2.03952360876897,2.313,3.267,0,1,0,
"QF_LIA/pb2010/normalized-j12016_4-sat.smt2",,529.173693086003,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12021_4-sat.smt2",,528.060580563736,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12022_9-sat.smt2",,517.60824742268,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12023_3-unsat.smt2",0,2.44144793000427,2.734,3.195,0,1,0,
"QF_LIA/pb2010/normalized-j12026_5-unsat.smt2",,530.739957716702,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12027_7-unsat.smt2",,547.643979057592,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j1203_2-sat.smt2",,542.203023758099,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12032_3-unsat.smt2",,565.150832958127,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12032_8-unsat.smt2",,530.291508238276,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12033_3-sat.smt2",,501.87924830068,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12034_4-sat.smt2",,492.235294117647,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12036_3-sat.smt2",,541.735002157963,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12036_4-sat.smt2",,541.501294219154,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12037_7-sat.smt2",,502.08,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12038_8-unsat.smt2",,457.101238164603,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12041_4-unsat.smt2",,518.892104175279,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12045_10-sat.smt2",,475.815011372252,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12047_10-unsat.smt2",,504.298915226999,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j1205_1-unsat.smt2",0,2.19353665632273,2.703,2.897,0,1,0,
"QF_LIA/pb2010/normalized-j12052_5-unsat.smt2",,526.289308176101,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12056_10-unsat.smt2",,478.536027449485,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j12058_4-sat.smt2",,461.810154525386,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j1208_10-unsat.smt2",,545.739130434782,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j1209_4-sat.smt2",,541.968911917099,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j301_4-unsat.smt2",0,5.54308691947166,6.219,7.299,0,1,0,
"QF_LIA/pb2010/normalized-j3020_1-sat.smt2",0,2.68247673434856,3.031,4.416,1,0,0,
"QF_LIA/pb2010/normalized-j3024_4-sat.smt2",0,2.48516291698991,3.063,3.265,1,0,0,
"QF_LIA/pb2010/normalized-j3025_1-sat.smt2",,588.191190253046,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3025_7-sat.smt2",,531.189166314008,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3027_8-sat.smt2",0,4.56010802469136,5.297,6.475,1,0,0,
"QF_LIA/pb2010/normalized-j3029_6-sat.smt2",,521.912681912682,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3029_8-unsat.smt2",,515.906288532676,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3031_7-sat.smt2",0,6.26135805500985,6.094,6.358,1,0,0,
"QF_LIA/pb2010/normalized-j3037_5-sat.smt2",,503.691813804173,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3041_4-unsat.smt2",,542.437337942956,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3046_4-unsat.smt2",,531.864406779661,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j3048_8-sat.smt2",0,0.62286621675268,0.75,1.18,1,0,0,
"QF_LIA/pb2010/normalized-j308_1-unsat.smt2",0,0.22208067940552,0.25,0.371,0,1,0,
"QF_LIA/pb2010/normalized-j308_6-sat.smt2",0,0.600476919453604,0.609,1.39,1,0,0,
"QF_LIA/pb2010/normalized-j309_10-unsat.smt2",,519.321472900289,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j309_9-sat.smt2",,541.03448275862,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j6010_2-unsat.smt2",0,0.662127945431997,0.766,1.21,0,1,0,
"QF_LIA/pb2010/normalized-j6013_2-unsat.smt2",,542.437337942956,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j6015_4-sat.smt2",0,32.2772579560735,34.422,36.486,1,0,0,
"QF_LIA/pb2010/normalized-j6018_3-sat.smt2",0,18.192835681724,20.984,22.557,1,0,0,
"QF_LIA/pb2010/normalized-j602_7-unsat.smt2",0,1.2321544627383,1.359,2.291,0,1,0,
"QF_LIA/pb2010/normalized-j6022_1-sat.smt2",0,31.4748557295961,36.5,39.323,1,0,0,
"QF_LIA/pb2010/normalized-j6027_4-unsat.smt2",0,0.720113390928726,0.797,1.749,0,1,0,
"QF_LIA/pb2010/normalized-j603_2-unsat.smt2",0,0.673969072164949,0.781,1.709,0,1,0,
"QF_LIA/pb2010/normalized-j6030_9-unsat.smt2",0,1.32131373449701,1.375,2.473,0,1,0,
"QF_LIA/pb2010/normalized-j6033_2-unsat.smt2",0,1.11808350100604,1.328,2.265,0,1,0,
"QF_LIA/pb2010/normalized-j6035_10-sat.smt2",0,13.7336695234114,15.703,16.806,1,0,0,
"QF_LIA/pb2010/normalized-j6040_1-sat.smt2",0,14.3289802475012,14.391,16.056,1,0,0,
"QF_LIA/pb2010/normalized-j6041_4-sat.smt2",,519.96685998343,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j6048_4-sat.smt2",0,11.4824580759047,12.438,13.406,1,0,0,
"QF_LIA/pb2010/normalized-j605_10-unsat.smt2",,542.203023758099,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j605_1-unsat.smt2",,523.436196830692,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j605_7-sat.smt2",,515.059499384489,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j606_1-unsat.smt2",0,0.561503067484663,0.656,1.613,0,1,0,
"QF_LIA/pb2010/normalized-j9010_6-unsat.smt2",0,1.45247037663987,1.641,2.748,0,1,0,
"QF_LIA/pb2010/normalized-j9010_8-sat.smt2",,538.019717102443,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j9012_2-unsat.smt2",0,1.0511671832623,1.297,1.925,0,1,0,
"QF_LIA/pb2010/normalized-j9012_5-sat.smt2",0,113.922948771345,130.75,136.542,1,0,0,
"QF_LIA/pb2010/normalized-j9014_1-unsat.smt2",0,1.44065575524176,1.609,2.963,0,1,0,
"QF_LIA/pb2010/normalized-j9015_10-unsat.smt2",0,1.15198237885463,1.375,2.522,0,1,0,
"QF_LIA/pb2010/normalized-j9027_5-sat.smt2",,516.543209876543,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j9028_2-unsat.smt2",0,1.31242158092848,1.5,2.474,0,1,0,
"QF_LIA/pb2010/normalized-j903_10-unsat.smt2",0,1.01619170984456,1.125,1.95,0,1,0,
"QF_LIA/pb2010/normalized-j9035_1-unsat.smt2",0,4.81760081613058,4.797,5.085,0,1,0,
"QF_LIA/pb2010/normalized-j9035_5-sat.smt2",,543.611953226505,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j9039_3-unsat.smt2",0,1.68099070872947,1.859,2.042,0,1,0,
"QF_LIA/pb2010/normalized-j9042_5-sat.smt2",,581.919332406119,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j9043_2-sat.smt2",,602.592414786366,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j9048_1-unsat.smt2",0,1.80996900826446,2.094,2.864,0,1,0,
"QF_LIA/pb2010/normalized-j906_2-sat.smt2",,571.584699453552,600,600,0,0,0,
"QF_LIA/pb2010/normalized-j907_8-unsat.smt2",0,1.10871408619314,1.328,1.451,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-10.smt2",0,0.0260978043912176,0.031,1.388,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-11.smt2",0,0.0543207312006647,0.063,1.181,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-12.smt2",0,0.0534764826175869,0.063,0.819,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-13.smt2",0,0.0140169382504288,0.016,0.095,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-14.smt2",0,0.0280218602657522,0.031,1.154,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-15.smt2",0,0.0420869098712446,0.047,0.152,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-16.smt2",0,0.0261709367493995,0.031,1.421,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-17.smt2",0,0.0261709367493995,0.031,0.099,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-18.smt2",0,0.0269254530477759,0.031,1.201,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-19.smt2",0,0.0391310853950519,0.047,1.833,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-2.smt2",0,0.0134960776218002,0.016,0.151,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-20.smt2",0,0.0677601575456053,0.078,0.184,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-3.smt2",0,0.0146976169064748,0.016,0.159,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-4.smt2",0,0.0138155114116653,0.016,0.37,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-5.smt2",0,0.0152247321844434,0.016,0.574,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-6.smt2",0,0.0283499566348656,0.031,0.857,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-7.smt2",0,0.0276076858108108,0.031,0.141,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-8.smt2",0,0.0133691206543967,0.016,1.169,0,1,0,
"QF_LIA/pidgeons/pigeon-hole-9.smt2",0,0.0420869098712446,0.047,0.154,0,1,0,
"QF_LIA/prime-cone/prime_cone_sat_10.smt2",0,0.0130489021956088,0.016,0.158,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_11.smt2",0,0.0279858732876712,0.031,0.813,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_12.smt2",0,0.026307847082495,0.031,1.572,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_13.smt2",0,0.0141259723422645,0.016,0.167,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_14.smt2",0,0.0171497901364114,0.016,0.131,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_15.smt2",0,0.0142243255004352,0.016,0.992,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_16.smt2",0,0.0280338765008576,0.031,1.161,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_17.smt2",0,0.0173132944915255,0.016,1.057,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_18.smt2",0,0.0281061908856406,0.031,0.168,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_19.smt2",0,0.0284858387799564,0.031,0.83,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_2.smt2",0,0.0129866905045689,0.016,1.426,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_20.smt2",0,0.0273879346459992,0.031,0.826,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_3.smt2",0,0.0134738252267106,0.016,0.819,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_4.smt2",0,0.0278073160357295,0.031,0.16,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_5.smt2",0,0.013380065493246,0.016,0.608,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_6.smt2",0,0.0280820446735395,0.031,0.807,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_7.smt2",0,0.0137400168137873,0.016,0.144,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_8.smt2",0,0.0263502619911326,0.031,0.923,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_9.smt2",0,0.0280338765008576,0.031,1.396,1,0,0,
"QF_LIA/prime-cone/prime_cone_unsat_10.smt2",0,0.028648115687993,0.031,0.165,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_11.smt2",0,0.120174632352941,0.141,0.294,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_12.smt2",0,0.0524468511833132,0.063,0.469,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_13.smt2",0,0.0404548267326733,0.047,0.271,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_14.smt2",0,0.0408934528773978,0.047,1.098,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_15.smt2",0,0.0414115287162162,0.047,1.197,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_16.smt2",0,0.0281061908856406,0.031,0.271,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_17.smt2",0,0.634216142801707,0.781,0.938,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_18.smt2",0,0.0407236295681063,0.047,1.576,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_19.smt2",0,0.324307565109549,0.375,0.972,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_20.smt2",0,2.74052454387489,3.016,3.944,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_3.smt2",0,0.0271265560165975,0.031,0.873,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_4.smt2",0,0.0361587389380531,0.031,0.881,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_5.smt2",0,0.0140289699570815,0.016,0.147,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_6.smt2",0,0.0267491816693944,0.031,0.892,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_7.smt2",0,0.01,0,0.395,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_8.smt2",0,0.0298788848263254,0.031,0.33,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_9.smt2",0,0.0402390233894132,0.047,1.312,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_0ite_unsat.smt2",0,0.0158063346228241,0.016,0.355,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_1ite_unsat.smt2",0,0.0261814177012415,0.031,1.162,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_2ite_unsat.smt2",0,0.0425433839479393,0.047,0.881,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_0ite_unsat.smt2",0,0.0277718776550552,0.031,0.835,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_1ite_unsat.smt2",0,0.0277483022071307,0.031,0.746,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_2ite_unsat.smt2",0,0.0257889546351085,0.031,1.226,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_3ite_unsat.smt2",0,0.0418533930857874,0.047,0.172,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_0ite_unsat.smt2",0,0.0143807743070832,0.016,0.144,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_1ite_unsat.smt2",0,0.0283131225638805,0.031,0.162,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_2ite_unsat.smt2",0,0.070998045178106,0.078,0.847,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_3ite_unsat.smt2",0,0.106517311608961,0.125,0.291,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_4ite_unsat.smt2",0,0.109597652975692,0.125,0.38,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_0ite_unsat.smt2",0,0.0279141759180188,0.031,0.829,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_1ite_unsat.smt2",0,0.0547758692919983,0.063,1.363,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_2ite_unsat.smt2",0,0.0788600723763571,0.094,0.47,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_3ite_unsat.smt2",0,0.0422137322427895,0.047,0.495,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_4ite_unsat.smt2",0,0.111229264142918,0.125,1.268,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_5ite_unsat.smt2",0,0.205482350096713,0.203,0.897,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_0ite_unsat.smt2",0,0.0265320616883117,0.031,0.828,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_1ite_unsat.smt2",0,0.0746972120658135,0.078,0.464,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_2ite_unsat.smt2",0,0.0945897064902852,0.109,0.705,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_3ite_unsat.smt2",0,0.0832095884599067,0.094,0.484,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_4ite_unsat.smt2",0,0.200977162933685,0.219,0.367,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_5ite_unsat.smt2",0,0.212348419229104,0.234,0.355,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_6ite_unsat.smt2",0,22.6498219522413,25.844,26.933,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_0ite_unsat.smt2",0,0.0572210065645514,0.063,0.167,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_1ite_unsat.smt2",0,0.054936974789916,0.063,0.146,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_2ite_unsat.smt2",0,0.115198237885463,0.125,0.241,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_3ite_unsat.smt2",0,0.0719038715354158,0.078,0.945,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_4ite_unsat.smt2",0,0.200618862520458,0.234,1.391,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_5ite_unsat.smt2",0,0.348778275714895,0.391,1.335,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_6ite_unsat.smt2",0,5.06447097806216,5.297,5.764,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_7ite_unsat.smt2",0,58.6807979394449,66.703,70.307,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_0ite_unsat.smt2",0,0.0304920708955224,0.031,0.77,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_1ite_unsat.smt2",0,0.0782309533306741,0.094,0.879,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_2ite_unsat.smt2",0,0.124392177589852,0.141,0.287,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_3ite_unsat.smt2",0,0.248994921709691,0.281,0.392,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_4ite_unsat.smt2",0,0.219379194630872,0.219,0.31,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_5ite_unsat.smt2",0,0.33931660899654,0.422,1.146,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2",0,37.3411234991424,41.625,44.418,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_7ite_unsat.smt2",0,27.074948489011,28.266,30.017,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_8ite_unsat.smt2",,535.266524520256,600,600,0,0,0,
"QF_LIA/rings/ring_2exp12_3vars_0ite_unsat.smt2",0,0.013880042462845,0.016,0.82,0,1,0,
"QF_LIA/rings/ring_2exp12_3vars_1ite_unsat.smt2",0,0.0277954931972789,0.031,0.97,0,1,0,
"QF_LIA/rings/ring_2exp12_3vars_2ite_unsat.smt2",0,0.03770184544406,0.047,1.224,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_0ite_unsat.smt2",0,0.0475569835111542,0.047,0.326,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_1ite_unsat.smt2",0,0.0251539053482108,0.031,1.221,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_2ite_unsat.smt2",0,0.0420869098712446,0.047,0.818,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_3ite_unsat.smt2",0,0.0260458167330677,0.031,0.4,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_0ite_unsat.smt2",0,0.0140651893287435,0.016,0.914,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_1ite_unsat.smt2",0,0.0412200504413619,0.047,0.481,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_2ite_unsat.smt2",0,0.0534109477124183,0.063,0.861,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_3ite_unsat.smt2",0,0.0839216944801027,0.094,0.892,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_4ite_unsat.smt2",0,0.108912952936277,0.125,1.549,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_0ite_unsat.smt2",0,0.0135295943708609,0.016,1.344,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_1ite_unsat.smt2",0,0.041551906779661,0.047,1.389,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_2ite_unsat.smt2",0,0.086133069828722,0.094,0.491,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_3ite_unsat.smt2",0,0.0523,0.063,0.212,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_4ite_unsat.smt2",0,0.119515539305302,0.125,0.466,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_5ite_unsat.smt2",0,0.168347639484979,0.188,1.349,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_0ite_unsat.smt2",0,0.0150772601476015,0.016,0.296,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_1ite_unsat.smt2",0,0.043066534914361,0.047,0.183,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_2ite_unsat.smt2",0,0.111371379897785,0.125,0.909,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_3ite_unsat.smt2",0,0.0709056399132321,0.078,0.851,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_4ite_unsat.smt2",0,0.202254878629224,0.203,1.285,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_5ite_unsat.smt2",0,0.19407336726039,0.219,1.147,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_6ite_unsat.smt2",0,20.5116795568562,23.453,25.115,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_0ite_unsat.smt2",0,0.0260354440461967,0.031,1.286,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_1ite_unsat.smt2",0,0.0702956989247312,0.078,0.808,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_2ite_unsat.smt2",0,0.109966358284272,0.125,1.288,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_3ite_unsat.smt2",0,0.0799857259380097,0.094,0.146,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_4ite_unsat.smt2",0,0.158934359805511,0.188,0.809,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_5ite_unsat.smt2",0,0.345387785291632,0.391,0.544,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_6ite_unsat.smt2",0,5.20243385696569,6.016,7.031,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_7ite_unsat.smt2",0,57.3578420826162,63.719,67.515,0,1,0,
