path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_54_22_assert___00.smt2,SAT,15,17790,SAT,15,17810,SAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__nest_in_proc.adb_21_13_dead_code___00.smt2,SAT,16,17790,SAT,15,17810,SAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KB10-018__cursor_location__cursor_location.ads_10_23_unreachable_branch___00.smt2,SAT,11,17890,SAT,14,17910,SAT,15,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/Q512-013__flow_type_aspects__a.adb_9_7_dead_code___00.smt2,UNSAT,16,17790,UNSAT,15,17810,UNSAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC20-032__succ_pred__p.adb_23_31_range_check___00.smt2,UNSAT,15,17890,UNSAT,12,17910,UNSAT,21,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_139_44_unreachable_branch___00.smt2,SAT,15,17790,SAT,15,17810,SAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/stopwatch__user.ads_12_17_ceiling__priority_protocol___00.smt2,UNSAT,15,17890,UNSAT,14,17910,UNSAT,19,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/Q508-012__flow_null_proc__nullproc.ads_7_9_task_termination___00.smt2,SAT,15,17790,SAT,14,17810,SAT,19,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S702-024__record_attributes_in_allocators__test_constr.adb_24_22_assert___00.smt2,SAT,15,18570,SAT,33,51340,SAT,33,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/L531-021__discr__special.ads_6_32_range_check___00.smt2,UNSAT,11,17880,UNSAT,12,17900,UNSAT,15,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__nonreturning_spec.ads_2_14_inconsistent_post___00.smt2,SAT,12,17790,SAT,17,17810,SAT,20,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC20-032__succ_pred__p.adb_32_18_range_check___00.smt2,UNSAT,16,17880,UNSAT,12,17900,UNSAT,15,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__component_size_attribute.adb_49_7_assert___00.smt2,SAT,15,17790,SAT,12,17810,SAT,16,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC22-015__succ_overflow__p.adb_29_29_overflow_check___00.smt2,UNSAT,15,17880,UNSAT,12,17900,UNSAT,23,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KB10-018__cursor_location__cursor_location.ads_11_24_unreachable_branch___00.smt2,SAT,13,18210,SAT,27,50990,SAT,22,50990
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC22-015__succ_overflow__p.adb_21_38_range_check___00.smt2,SAT,14,17890,SAT,18,17910,SAT,10,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__decl_only.ads_8_18_inconsistent_pre___00.smt2,SAT,16,18160,SAT,24,50940,SAT,22,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/O402-017__tagged__no_primitive_use.adb_7_4_precondition___00.smt2,SAT,15,18200,SAT,23,50980,SAT,23,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_112_22_assert___00.smt2,UNSAT,15,17790,UNSAT,17,17810,UNSAT,11,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_77_22_assert___00.smt2,SAT,14,17790,SAT,20,17810,SAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__nested_blocks.adb_11_29_dead_code___00.smt2,SAT,16,17790,SAT,21,17810,SAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_33_37_unreachable_branch___00.smt2,SAT,16,17790,SAT,14,17810,SAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P712-004__prot_discr__p.ads_6_13_range_check___00.smt2,UNSAT,15,17880,UNSAT,14,17900,UNSAT,13,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/PA27-015__nested_no_return__nest_in_proc.adb_14_4_precondition___00.smt2,SAT,14,17790,SAT,19,17810,SAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/OC09-042__po_in_spec_only_pkg__main.adb_3_11_ceiling__priority_protocol___00.smt2,UNSAT,12,17890,UNSAT,20,17910,UNSAT,13,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/stopwatch__user.ads_26_17_ceiling__priority_protocol___00.smt2,UNSAT,20,17890,UNSAT,21,17910,UNSAT,14,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__r.adb_53_7_precondition___00.smt2,SAT,12,17790,SAT,22,17810,SAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/M524-002__demorgan__test.adb_8_22_assert___00.smt2,UNSAT,15,17790,UNSAT,17,17810,UNSAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S818-002__might_not_return__pack.adb_5_7_raise___00.smt2,SAT,13,17790,SAT,18,17810,SAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/Q512-018__null_task_id__main.adb_7_41_precondition___00.smt2,SAT,13,18300,SAT,27,50980,SAT,21,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/O429-052__flow_tasking_exclusivity_checks__task_type_array_single_so.ads_7_14_task_termination___00.smt2,SAT,12,18200,SAT,27,50980,SAT,21,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P602-007__protected_no_return__p.adb_28_8_precondition___00.smt2,SAT,15,18200,SAT,33,50980,SAT,23,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_19_37_unreachable_branch___00.smt2,SAT,11,17790,SAT,13,17810,SAT,10,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/M524-002__demorgan__test.adb_6_22_assert___00.smt2,UNSAT,12,17790,UNSAT,13,17810,UNSAT,10,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P712-004__prot_discr__p.ads_7_13_range_check___00.smt2,UNSAT,16,17880,UNSAT,14,17900,UNSAT,10,17900
