path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_8vars_0ite_unsat.smt2,UNSAT,33,18820,UNSAT,73,52230,UNSAT,42,52230
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_6vars_0ite_unsat.smt2,UNSAT,37,18640,UNSAT,55,51850,UNSAT,43,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_6vars_0ite_unsat.smt2,UNSAT,50,18650,UNSAT,55,51850,UNSAT,42,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_3vars_1ite_unsat.smt2,UNSAT,56,18440,UNSAT,54,51320,UNSAT,54,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_4vars_1ite_unsat.smt2,UNSAT,51,18580,UNSAT,70,51580,UNSAT,109,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,UNSAT,53,18830,UNSAT,73,52240,UNSAT,70,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_4vars_1ite_unsat.smt2,UNSAT,91,18670,UNSAT,88,51580,UNSAT,139,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_4vars_3ite_unsat.smt2,UNSAT,163,18770,UNSAT,185,51680,UNSAT,192,51680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_4vars_3ite_unsat.smt2,UNSAT,170,18770,UNSAT,178,51670,UNSAT,191,51670
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_8vars_2ite_unsat.smt2,UNSAT,123,19110,UNSAT,119,52510,UNSAT,195,52510
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_4vars_1ite_unsat.smt2,UNSAT,107,18670,UNSAT,89,51580,UNSAT,159,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_4vars_1ite_unsat.smt2,UNSAT,84,18570,UNSAT,108,51580,UNSAT,120,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_8vars_4ite_unsat.smt2,UNSAT,189,19210,UNSAT,215,52500,UNSAT,203,52600
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_6vars_0ite_unsat.smt2,UNSAT,70,18650,UNSAT,82,51850,UNSAT,62,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_8vars_5ite_unsat.smt2,UNSAT,133,19090,UNSAT,150,52380,UNSAT,172,52470
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_9vars_2ite_unsat.smt2,UNSAT,200,19350,UNSAT,244,52890,UNSAT,212,52980
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_5vars_1ite_unsat.smt2,UNSAT,92,18710,UNSAT,39,51770,UNSAT,92,51770
