path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/17512_5c1021b0faa6b6e1791b_20_QF_UFDTNIA.smt2,UNKNOWN,10009,34420,UNKNOWN,10047,71270,UNKNOWN,10007,71550
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/83314_a702bf8b823398c9e37a_3_UFDTNIA.smt2,UNKNOWN,10010,39420,UNKNOWN,10047,90240,UNKNOWN,10011,93500
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_74_QF_UFDTNIA.smt2,UNKNOWN,10013,131450,UNKNOWN,10048,222560,UNKNOWN,10017,221610
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/52759_bec3a2272267494faeecb6bfaf253e3b_10_QF_UFDTNIA.smt2,UNKNOWN,10009,80680,UNKNOWN,10048,169600,UNKNOWN,10017,180390
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/41958_32933c5a1384696720a2_61_QF_UFDTNIA.smt2,UNKNOWN,10030,29800,UNKNOWN,10039,65370,UNKNOWN,10007,65190
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/65782_cd31513fdcd15701933b_5_QF_UFDTNIA.smt2,UNKNOWN,10008,34450,UNKNOWN,10032,75770,UNKNOWN,10044,75990
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/93493_4ea6163ed03941199c785278ccc42812_49_QF_UFDTNIA.smt2,UNKNOWN,10017,185850,UNKNOWN,10048,298780,UNKNOWN,10021,298690
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_29_QF_UFDTNIA.smt2,UNKNOWN,10041,284520,UNKNOWN,10060,299240,UNKNOWN,10021,288560
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/83314_a702bf8b823398c9e37a_2_UFDTNIA.smt2,UNKNOWN,10029,83290,UNKNOWN,10038,157550,UNKNOWN,10015,158330
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/83314_a702bf8b823398c9e37a_1_UFDTNIA.smt2,UNKNOWN,10012,42930,UNKNOWN,10048,98130,UNKNOWN,10025,96860
