path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,UNKNOWN,10045,102390,UNKNOWN,10047,176970,UNKNOWN,10072,174840
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10042,126300,UNKNOWN,10047,126330,UNKNOWN,10023,126330
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10040,181670,UNKNOWN,10058,312380,UNKNOWN,10047,325640
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_4-phaseTemplate.smt2,UNKNOWN,10035,71040,UNKNOWN,10031,71070,UNKNOWN,10045,71070
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10028,143790,UNKNOWN,10042,255680,UNKNOWN,10064,255740
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2,UNKNOWN,10028,129039,UNKNOWN,10029,1031300,UNKNOWN,10056,1116490
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10044,281170,UNKNOWN,10062,625290,UNKNOWN,10069,585880
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_5-phaseTemplate.smt2,SAT,9383,204170,UNKNOWN,10043,286440,SAT,9947,290160
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_6-phaseTemplate.smt2,UNKNOWN,10042,560690,UNKNOWN,10068,560770,UNKNOWN,10055,560770
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,UNKNOWN,10032,132570,UNKNOWN,10032,132590,UNKNOWN,10052,132590
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2,UNSAT,6358,54300,UNSAT,5448,106820,UNSAT,4821,107660
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Loop_7-phaseTemplate.smt2,UNKNOWN,10046,148470,UNKNOWN,10056,242770,UNKNOWN,10049,248880
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_3-phaseTemplate.smt2,UNKNOWN,10029,67030,UNKNOWN,10043,67050,UNKNOWN,10028,67050
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,SAT,4701,61380,SAT,5481,108140,SAT,5751,108900
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/bound-scaled400.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10031,127400,UNKNOWN,10039,127410,UNKNOWN,10028,127410
