path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutBX_QF_AUFBV_NONINCR.smt2,UNKNOWN,10020,209440,UNKNOWN,10033,446450
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/zipcpu-zipmmu-compact-mem.smt2,UNKNOWN,10036,142460,UNKNOWN,10021,235860
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutCX_QF_AUFBV_NONINCR.smt2,UNKNOWN,10033,207850,UNKNOWN,10023,445090
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_O_32_16_2_2.smt2,UNKNOWN,10033,840300,UNKNOWN,10028,840330
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutAY_QF_AUFBV_NONINCR.smt2,UNKNOWN,10011,115900,UNKNOWN,10021,239440
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_O_16_32_2_2.smt2,UNKNOWN,10038,829880,UNKNOWN,10038,829900
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_O_16_24_2_2.smt2,UNKNOWN,10038,842870,UNKNOWN,10040,842890
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_O_32_32_2_2.smt2,UNKNOWN,10057,763860,UNKNOWN,10032,763890
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_C_16_32_2_2.smt2,UNKNOWN,10051,880620,UNKNOWN,10039,880650
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/zipcpu-pfcache-compact-mem.smt2,UNKNOWN,10032,953220,UNKNOWN,10055,1243070
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2/sqlite3/823_sqlite3.smt2,UNKNOWN,10016,307470,UNKNOWN,10027,401820
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/ponylink-slaveTXlen-unsat-compact-mem.smt2,UNKNOWN,10053,1678690,UNKNOWN,10041,1493330
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2/gcc/033_gcc.smt2,UNKNOWN,10012,121310,UNKNOWN,10014,168700
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/ponylink-slaveTXlen-sat-compact-mem.smt2,UNKNOWN,10057,1130660,UNKNOWN,10045,1464510
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2/gcc/073_gcc.smt2,UNKNOWN,10022,391800,UNKNOWN,10025,552190
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_MBA_7.smt2,UNKNOWN,10103,3556190,UNKNOWN,10098,3556210
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_MBA_6.smt2,UNKNOWN,10113,3784460,UNKNOWN,10115,3784480
