path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10 result,hybrid-10 time,hybrid-10 memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03988.smt2,SAT,42,18600,SAT,75,51420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00864.smt2,SAT,235,21340,SAT,263,54180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10225.smt2,UNSAT,219,22610,UNSAT,211,55650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14513.smt2,UNSAT,740,30940,UNSAT,727,64060
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00453.smt2,SAT,86,21380,SAT,112,54090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06668.smt2,UNSAT,72,20600,UNSAT,95,20620
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05463.smt2,SAT,67,19290,SAT,68,52110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04639.smt2,SAT,43,18750,SAT,68,51520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12274.smt2,UNSAT,235,22640,UNSAT,232,55650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06527.smt2,UNKNOWN,10036,47570,UNKNOWN,10090,81670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05145.smt2,SAT,31,19000,SAT,76,51800
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03490.smt2,SAT,95,18780,SAT,39,51560
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05507.smt2,SAT,67,18750,SAT,59,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06186.smt2,UNSAT,39,17900,UNSAT,20,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05021.smt2,SAT,55,19010,SAT,71,51760
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08020.smt2,SAT,40,17800,SAT,19,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00011.smt2,SAT,39,18700,SAT,59,51490
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01083.smt2,SAT,75,19310,SAT,80,52110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02124.smt2,SAT,39,18890,SAT,75,51590
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07432.smt2,UNSAT,135,21670,UNSAT,159,54610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15733.smt2,UNSAT,39,17900,UNSAT,59,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08999.smt2,UNKNOWN,10039,79920,UNKNOWN,10051,114900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12882.smt2,UNSAT,39,19700,UNSAT,75,19720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08506.smt2,UNSAT,267,23640,UNSAT,328,56610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02040.smt2,SAT,79,21630,SAT,126,54290
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06897.smt2,UNSAT,432,25270,UNSAT,437,58240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00537.smt2,SAT,220,22660,SAT,343,55410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15392.smt2,UNKNOWN,10039,61780,UNKNOWN,10091,96170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15657.smt2,UNSAT,75,22880,UNSAT,88,56010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13810.smt2,UNSAT,44,20220,UNSAT,59,20240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11791.smt2,SAT,71,21300,SAT,119,54250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12636.smt2,UNSAT,71,20400,UNSAT,80,20420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15987.smt2,SAT,71,18890,SAT,80,51710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14915.smt2,SAT,155,22250,SAT,80,54920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10703.smt2,UNSAT,56,20860,UNSAT,87,20880
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13974.smt2,SAT,62,17900,SAT,66,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13621.smt2,UNSAT,5969,35660,UNSAT,6395,79070
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12752.smt2,UNSAT,63,19690,UNSAT,51,19710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00175.smt2,SAT,191,20240,SAT,203,53080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07397.smt2,UNSAT,51,17900,UNSAT,48,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01364.smt2,SAT,39,18750,SAT,76,51410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03251.smt2,SAT,51,18880,SAT,83,51640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11841.smt2,UNSAT,119,24400,UNSAT,180,57740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03099.smt2,SAT,63,18940,SAT,75,51360
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03335.smt2,SAT,43,18790,SAT,95,51540
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11925.smt2,UNSAT,115,21190,UNSAT,112,54150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04354.smt2,SAT,59,19380,SAT,63,52090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00292.smt2,SAT,47,18600,SAT,63,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07479.smt2,SAT,627,25930,SAT,652,58980
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01200.smt2,SAT,103,21150,SAT,116,53890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07114.smt2,UNSAT,283,26800,UNSAT,300,59810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06305.smt2,SAT,67,19070,SAT,83,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07556.smt2,SAT,407,27000,SAT,265,59780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11476.smt2,UNSAT,51,18010,UNSAT,61,18030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12719.smt2,UNSAT,55,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10748.smt2,UNSAT,55,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06261.smt2,SAT,87,20160,SAT,87,53050
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04230.smt2,SAT,87,19310,SAT,103,52090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13508.smt2,SAT,195,20680,SAT,199,53440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10656.smt2,SAT,978,30170,SAT,947,63060
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14522.smt2,SAT,29,19090,SAT,89,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11512.smt2,UNSAT,99,20530,UNSAT,128,53520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14446.smt2,SAT,71,18990,SAT,127,51710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10898.smt2,SAT,103,20020,SAT,127,52670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07160.smt2,SAT,3347,74380,SAT,3030,83640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11286.smt2,SAT,51,21440,SAT,161,54110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15778.smt2,SAT,165,20550,SAT,107,52770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10667.smt2,UNSAT,303,21710,UNSAT,341,54730
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09231.smt2,SAT,174,23180,SAT,153,55870
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15340.smt2,UNSAT,99,17900,UNSAT,101,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08537.smt2,UNSAT,136,20520,UNSAT,63,53480
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10370.smt2,UNSAT,53,18000,UNSAT,78,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10214.smt2,SAT,73,17900,SAT,78,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09609.smt2,SAT,99,21260,SAT,195,54110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12321.smt2,UNSAT,104,18000,UNSAT,90,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05536.smt2,SAT,94,18780,SAT,51,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15224.smt2,SAT,176,22430,SAT,162,55190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06659.smt2,UNSAT,78,20260,UNSAT,84,20280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06989.smt2,UNSAT,83,20120,UNSAT,75,52970
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02557.smt2,SAT,15,18550,SAT,59,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01594.smt2,SAT,130,21640,SAT,107,54370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05452.smt2,SAT,83,20020,SAT,95,52730
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03669.smt2,SAT,104,18980,SAT,75,51750
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04608.smt2,SAT,115,20670,SAT,111,53470
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02433.smt2,SAT,92,18790,SAT,91,51560
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06491.smt2,UNSAT,51,17900,UNSAT,39,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01642.smt2,SAT,779,33420,SAT,887,66110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00506.smt2,SAT,51,18910,SAT,64,51730
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02897.smt2,SAT,2061,39480,SAT,2085,71260
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07403.smt2,SAT,178,21890,SAT,203,54740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00462.smt2,SAT,127,22200,SAT,119,54910
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15188.smt2,UNSAT,283,24130,UNSAT,247,57250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11005.smt2,SAT,55,18790,SAT,64,51490
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14399.smt2,UNSAT,71,20170,UNSAT,63,20190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14151.smt2,UNSAT,12,17900,UNSAT,32,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10097.smt2,UNSAT,39,19410,UNSAT,44,19430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13054.smt2,SAT,115,20770,SAT,103,53600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07567.smt2,SAT,194,23240,SAT,295,55950
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08418.smt2,UNSAT,44,18000,UNSAT,51,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09642.smt2,UNSAT,73,18000,UNSAT,58,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01638.smt2,SAT,167,25330,SAT,167,57900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11161.smt2,UNSAT,87,20190,UNSAT,103,53140
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02478.smt2,SAT,46,17800,SAT,39,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00855.smt2,SAT,58,18890,SAT,63,51600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08864.smt2,UNSAT,127,21610,UNSAT,120,54840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00429.smt2,SAT,63,19410,SAT,44,52230
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11301.smt2,UNKNOWN,10059,44910,UNKNOWN,10071,76720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04993.smt2,SAT,71,19100,SAT,76,51860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01673.smt2,SAT,115,19920,SAT,51,52400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03622.smt2,SAT,55,19710,SAT,127,52410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02804.smt2,SAT,63,18890,SAT,80,51600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09726.smt2,SAT,135,22150,SAT,131,54780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07680.smt2,SAT,43,19120,SAT,55,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03746.smt2,SAT,79,19100,SAT,83,51890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02960.smt2,SAT,43,19170,SAT,39,51940
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09992.smt2,SAT,231,30720,SAT,99,52770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08054.smt2,UNSAT,3942,40290,UNSAT,3499,73780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08144.smt2,SAT,667,33930,SAT,739,66670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01717.smt2,SAT,35,19390,SAT,43,52220
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13427.smt2,UNSAT,451,32400,UNSAT,603,65480
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03896.smt2,SAT,43,18790,SAT,39,51500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07950.smt2,UNSAT,43,17900,UNSAT,63,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04727.smt2,SAT,43,19210,SAT,63,51930
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05901.smt2,SAT,63,18750,SAT,87,51520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00931.smt2,SAT,143,22350,SAT,132,55040
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07448.smt2,UNSAT,39,19230,UNSAT,83,19250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06776.smt2,UNSAT,63,19600,UNSAT,99,52500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05865.smt2,SAT,40,18590,SAT,99,51410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06612.smt2,SAT,63,20160,SAT,95,53020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05419.smt2,SAT,62,18790,SAT,95,51440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13543.smt2,SAT,723,29060,SAT,426,61700
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00785.smt2,SAT,63,19000,SAT,95,51760
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07669.smt2,UNSAT,76,18000,UNSAT,28,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07834.smt2,SAT,111,19590,SAT,76,52300
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04506.smt2,SAT,35,18640,SAT,55,51350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04462.smt2,SAT,99,19060,SAT,80,51770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06433.smt2,SAT,52,19110,SAT,79,51890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03567.smt2,SAT,28,19000,SAT,64,51840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03403.smt2,SAT,45,18600,SAT,87,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02491.smt2,SAT,75,19600,SAT,104,52420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05638.smt2,SAT,94,19680,SAT,133,52490
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00608.smt2,SAT,45,18790,SAT,107,51550
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02989.smt2,SAT,71,20400,SAT,153,52500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02659.smt2,SAT,64,19200,SAT,102,51990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11188.smt2,UNSAT,72,20030,UNSAT,67,20050
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14214.smt2,UNSAT,87,21300,UNSAT,67,21320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06557.smt2,SAT,109,22680,SAT,170,55410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08639.smt2,UNSAT,101,19780,UNSAT,68,19800
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14370.smt2,UNSAT,67,18000,UNSAT,72,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08900.smt2,SAT,423,33510,SAT,292,66300
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15286.smt2,UNSAT,67,18000,UNSAT,51,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11340.smt2,UNSAT,67,19310,UNSAT,96,52210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13275.smt2,SAT,59,17900,SAT,35,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10580.smt2,SAT,741,36630,SAT,619,68990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09463.smt2,UNSAT,67,22150,UNSAT,95,22170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03950.smt2,SAT,51,18690,SAT,71,51380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00727.smt2,SAT,51,18790,SAT,71,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01901.smt2,SAT,59,19000,SAT,79,51720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07896.smt2,SAT,95,20070,SAT,43,52900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02612.smt2,SAT,45,18600,SAT,69,51350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00643.smt2,SAT,45,19080,SAT,97,51860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08595.smt2,SAT,143,20230,SAT,175,53070
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01419.smt2,SAT,71,19630,SAT,103,52450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08887.smt2,UNKNOWN,10039,39070,UNKNOWN,10056,73940
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13311.smt2,UNSAT,119,21090,UNSAT,199,54090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03834.smt2,SAT,71,19940,SAT,103,52740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12383.smt2,SAT,243,23480,SAT,234,56170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01452.smt2,SAT,200,25750,SAT,306,58380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01536.smt2,SAT,211,22430,SAT,330,55170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00993.smt2,SAT,59,18650,SAT,64,51400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01865.smt2,SAT,59,19310,SAT,63,52080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04785.smt2,SAT,71,20380,SAT,96,53230
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05673.smt2,SAT,59,18850,SAT,63,51540
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09507.smt2,SAT,251,24110,SAT,240,57080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03448.smt2,SAT,103,19630,SAT,83,52350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04429.smt2,SAT,66,19660,SAT,77,52630
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12484.smt2,SAT,2088,29690,SAT,1650,63250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04855.smt2,SAT,83,19930,SAT,63,52740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12100.smt2,UNSAT,47,17900,UNSAT,56,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14097.smt2,SAT,47,19350,SAT,55,52280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05717.smt2,SAT,48,18890,SAT,84,51650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10035.smt2,UNSAT,62,19600,UNSAT,48,19620
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06478.smt2,UNSAT,83,20290,UNSAT,111,53200
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06960.smt2,SAT,146,20240,SAT,68,52730
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12064.smt2,UNSAT,55,18000,UNSAT,47,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03680.smt2,SAT,112,20340,SAT,100,52190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13192.smt2,UNSAT,48,17900,UNSAT,52,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04931.smt2,SAT,131,20080,SAT,87,52230
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09930.smt2,SAT,47,17900,SAT,67,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15005.smt2,UNSAT,79,17900,UNSAT,79,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09428.smt2,UNSAT,51,17900,UNSAT,79,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12245.smt2,UNSAT,967,25370,UNSAT,775,58420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08672.smt2,UNSAT,87,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09854.smt2,UNSAT,87,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14667.smt2,SAT,43,17900,SAT,43,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09784.smt2,SAT,239,22170,SAT,67,52950
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15841.smt2,UNSAT,123,21280,UNSAT,119,54380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12538.smt2,UNSAT,71,19750,UNSAT,64,19770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08716.smt2,SAT,191,25610,SAT,237,58390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04643.smt2,SAT,455,43140,SAT,708,75210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09010.smt2,SAT,127,23230,SAT,104,55850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10151.smt2,UNSAT,263,23500,UNSAT,272,56430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12944.smt2,UNSAT,47,17900,UNSAT,43,17920
